Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-106,90,21,18,3,0,0,0,0,0,0,0,0,0,17,0,1
Son Heung-min,7,kr KOR,LW,32-174,63,20,19,1,0,0,0,3,0,1,1,0,0,15,0,1
Timo Werner,16,de GER,LW,28-298,27,15,15,0,0,0,1,1,0,0,0,0,0,11,0,1
Brennan Johnson,22,wls WAL,RW,23-220,63,12,11,0,0,0,0,2,0,0,0,0,0,5,1,4
James Maddison,10,eng ENG,AM,28-036,27,16,15,0,0,0,0,0,0,0,0,0,0,13,1,0
Dejan Kulusevski,21,se SWE,"AM,RW",24-248,90,27,24,2,0,0,0,3,0,2,0,0,0,18,1,0
Rodrigo Bentancur,30,uy URU,DM,27-187,90,46,43,3,3,1,0,1,0,0,0,0,0,35,0,2
Yves Bissouma,8,ml MLI,DM,28-121,63,24,23,1,1,0,0,0,0,0,0,0,0,19,0,0
Pape Matar Sarr,29,sn SEN,DM,22-106,27,13,13,0,0,0,0,0,0,0,0,0,0,11,0,1
Destiny Udogie,13,it ITA,LB,22-031,49,32,27,5,0,0,0,0,5,0,0,0,0,28,0,2
Sergio Reguilón,3,es ESP,LB,28-013,41,33,29,4,0,0,0,3,4,0,0,0,0,22,0,2
Archie Gray,14,eng ENG,CB,18-292,90,66,62,4,2,0,0,0,0,0,0,0,0,60,0,1
Radu Drăgușin,6,ro ROU,CB,22-330,90,50,50,0,0,0,0,0,0,0,0,0,0,40,0,0
Pedro Porro,23,es ESP,RB,25-107,90,60,44,16,2,0,0,4,12,2,0,2,0,39,0,4
Fraser Forster,20,eng ENG,GK,36-287,90,24,16,8,4,0,1,0,0,0,0,0,0,16,0,0
