Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Ollie Watkins,11,eng ENG,FW,28-245,60,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Jáder Durán,9,co COL,FW,20-262,30,9,8,1,0,1,0,0,0,0,0,0,0,3,0,0
Morgan Rogers,27,eng ENG,FW,22-036,90,17,16,1,0,1,1,0,0,0,0,0,0,13,0,1
John McGinn,7,sct SCO,"RM,LM",29-318,90,33,32,1,0,0,0,3,0,1,1,0,0,21,0,3
Youri Tielemans,8,be BEL,CM,27-116,90,63,61,2,2,1,3,0,0,0,0,0,0,52,0,1
Amadou Onana,24,be BEL,CM,23-015,60,25,25,0,0,0,0,1,0,0,0,0,0,23,0,1
Ross Barkley,6,eng ENG,CM,30-270,30,18,18,0,0,0,0,0,0,0,0,0,0,18,0,0
Leon Bailey,31,jm JAM,RM,27-022,15,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Jacob Ramsey,41,eng ENG,LM,23-095,63,28,28,0,0,0,0,0,0,0,0,0,0,24,0,0
Ian Maatsen,22,nl NED,LM,22-174,12,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-042,90,45,32,13,1,0,0,6,9,3,3,0,0,33,0,0
Pau Torres,14,es ESP,CB,27-228,90,49,43,5,3,0,0,0,0,0,0,0,0,41,1,0
Ezri Konsa,4,eng ENG,CB,26-313,90,33,28,5,5,0,0,0,0,0,0,0,0,30,0,2
Lamare Bogarde,26,nl NED,RB,20-239,78,37,31,6,3,0,0,0,3,0,0,0,0,30,0,0
Kosta Nedeljković,20,rs SRB,RB,18-259,12,6,4,2,0,0,0,0,2,0,0,0,0,5,0,0
Emiliano Martínez,23,ar ARG,GK,31-364,90,38,28,10,2,0,0,0,0,0,0,0,0,31,0,0
