Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Ollie Watkins,11,eng ENG,FW,28-245,60,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0
Jáder Durán,9,co COL,FW,20-262,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Morgan Rogers,27,eng ENG,FW,22-036,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
John McGinn,7,sct SCO,"RM,LM",29-318,90,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
Youri Tielemans,8,be BEL,CM,27-116,90,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,2,0
Amadou Onana,24,be BEL,CM,23-015,60,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0
Ross Barkley,6,eng ENG,CM,30-270,30,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
Leon Bailey,31,jm JAM,RM,27-022,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jacob Ramsey,41,eng ENG,LM,23-095,63,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0
Ian Maatsen,22,nl NED,LM,22-174,12,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0
Lucas Digne,12,fr FRA,LB,31-042,90,5,3,2,2,1,3,4,75.0,1,0,0,0,2,7,3,0
Pau Torres,14,es ESP,CB,27-228,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0
Ezri Konsa,4,eng ENG,CB,26-313,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,10,0
Lamare Bogarde,26,nl NED,RB,20-239,78,3,1,1,2,0,1,4,25.0,3,0,0,0,0,3,3,0
Kosta Nedeljković,20,rs SRB,RB,18-259,12,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Emiliano Martínez,23,ar ARG,GK,31-364,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
