Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Ollie Watkins,11,eng ENG,FW,28-245,60,13,0,0,6,7,3,13,1,0,0.0,1,100.0,6,18,15,0,1,0,0,0,8,3
Jáder Durán,9,co COL,FW,20-262,30,15,0,0,11,4,4,15,1,0,0.0,1,100.0,7,13,8,0,0,0,2,1,12,2
Morgan Rogers,27,eng ENG,FW,22-036,90,33,2,6,23,5,0,33,6,1,16.7,3,50.0,17,77,26,0,0,0,7,3,17,0
John McGinn,7,sct SCO,"RM,LM",29-318,90,42,0,6,19,17,4,42,2,2,100.0,0,0.0,16,145,76,4,1,1,4,2,33,5
Youri Tielemans,8,be BEL,CM,27-116,90,71,6,21,41,10,2,71,2,2,100.0,0,0.0,32,167,52,2,2,1,0,1,48,1
Amadou Onana,24,be BEL,CM,23-015,60,36,1,11,22,5,3,36,1,1,100.0,0,0.0,13,103,65,1,1,0,3,0,23,0
Ross Barkley,6,eng ENG,CM,30-270,30,22,1,4,14,4,0,22,0,0,,0,,10,42,15,0,0,0,0,0,16,0
Leon Bailey,31,jm JAM,RM,27-022,15,6,0,1,5,1,0,6,1,0,0.0,1,100.0,3,26,17,1,0,0,1,0,3,1
Jacob Ramsey,41,eng ENG,LM,23-095,63,33,1,9,13,13,4,33,3,3,100.0,0,0.0,22,307,90,6,3,1,1,2,24,3
Ian Maatsen,22,nl NED,LM,22-174,12,2,0,0,1,1,0,2,0,0,,0,,1,4,4,0,0,0,0,0,0,0
Lucas Digne,12,fr FRA,LB,31-042,90,57,1,28,12,17,0,57,0,0,,0,,26,148,39,0,3,0,1,1,32,3
Pau Torres,14,es ESP,CB,27-228,90,54,11,31,23,0,0,54,2,2,100.0,0,0.0,28,213,96,0,0,0,0,1,39,0
Ezri Konsa,4,eng ENG,CB,26-313,90,46,8,30,16,0,0,46,1,0,0.0,1,100.0,20,123,55,0,0,0,0,0,25,0
Lamare Bogarde,26,nl NED,RB,20-239,78,44,3,16,23,5,0,44,1,1,100.0,0,0.0,25,187,114,3,2,0,0,4,29,1
Kosta Nedeljković,20,rs SRB,RB,18-259,12,7,0,1,1,5,0,7,0,0,,0,,2,1,0,0,0,0,0,0,3,0
Emiliano Martínez,23,ar ARG,GK,31-364,90,39,30,39,0,0,0,39,1,1,100.0,0,0.0,23,101,78,0,0,0,0,0,21,0
