Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Evanilson,9,br BRA,FW,25-084,81,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ben Winterburn,47,eng ENG,AM,20-116,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",24-357,90,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0
David Brooks,7,wls WAL,RW,27-174,62,1,0,0,0,1,0,0,,0,1,0,1,0,1,0,0
Dango Ouattara,11,bf BFA,LW,22-322,28,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,3,0
Philip Billing,29,dk DEN,AM,28-201,72,5,3,2,2,1,1,2,50.0,1,2,0,2,0,5,0,0
Enes Ünal,26,tr TUR,"FW,AM",27-233,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Lewis Cook,4,eng ENG,DM,27-330,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Ryan Christie,10,sct SCO,DM,29-311,90,2,1,0,2,0,1,3,33.3,2,1,0,1,0,2,1,0
Milos Kerkez,3,hu HUN,LB,21-052,90,0,0,0,0,0,0,3,0.0,3,0,0,0,2,2,3,0
Dean Huijsen,2,es ESP,CB,19-259,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0
Illia Zabarnyi,27,ua UKR,CB,22-119,90,1,1,0,1,0,0,0,,0,1,1,0,2,3,7,0
James Hill,23,eng ENG,RB,22-354,81,1,1,0,0,1,0,1,0.0,1,0,0,0,2,3,3,0
Max Aarons,37,eng ENG,RB,24-360,9,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-087,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
