Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evanilson,9,br BRA,FW,25-084,81,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Ben Winterburn,47,eng ENG,AM,20-116,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Antoine Semenyo,24,gh GHA,"LW,RW",24-357,90,42,37,5,1,1,1,0,4,0,0,0,0,31,0,1
David Brooks,7,wls WAL,RW,27-174,62,23,19,4,0,0,0,2,4,0,0,0,0,15,0,0
Dango Ouattara,11,bf BFA,LW,22-322,28,14,14,0,0,1,0,1,0,0,0,0,0,10,0,0
Philip Billing,29,dk DEN,AM,28-201,72,38,34,4,0,1,0,2,0,2,1,0,0,28,0,1
Enes Ünal,26,tr TUR,"FW,AM",27-233,18,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Lewis Cook,4,eng ENG,DM,27-330,90,61,52,9,3,0,0,9,1,5,5,0,0,54,0,0
Ryan Christie,10,sct SCO,DM,29-311,90,47,46,1,0,0,0,0,0,0,0,0,0,37,0,2
Milos Kerkez,3,hu HUN,LB,21-052,90,67,58,9,0,0,0,8,9,0,0,0,0,53,0,4
Dean Huijsen,2,es ESP,CB,19-259,90,57,55,2,2,0,1,0,0,0,0,0,0,48,0,0
Illia Zabarnyi,27,ua UKR,CB,22-119,90,51,51,0,0,0,0,0,0,0,0,0,0,35,0,0
James Hill,23,eng ENG,RB,22-354,81,37,29,8,1,0,0,3,7,0,0,0,0,24,0,1
Max Aarons,37,eng ENG,RB,24-360,9,10,6,4,0,0,0,0,4,0,0,0,0,8,0,0
Kepa Arrizabalaga,13,es ESP,GK,30-087,90,32,25,7,0,0,0,0,0,0,0,0,0,24,0,0
