Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Arijanet Muric,xk KVX,25-298,90,4,1,3,75.0,1.1,2,9,22.2,36,6,16.7,24.7,4,75.0,58.8,21,1,4.8,1,13.5
