Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-205,80,18,1,2,7,9,2,18,1,1,100.0,0,0.0,7,73,54,2,2,0,1,3,13,3
Ali Al Hamadi,16,iq IRQ,FW,22-183,10,5,0,0,0,5,1,5,0,0,,0,,1,2,0,0,0,0,1,0,3,3
Sammie Szmodics,23,ie IRL,LW,28-342,80,21,1,3,9,9,2,21,1,1,100.0,0,0.0,10,89,24,2,0,1,1,0,15,3
Jack Clarke,47,eng ENG,LW,23-282,10,7,0,0,0,7,1,7,0,0,,0,,5,34,11,0,0,0,1,0,5,2
Chiedozie Ogbene,21,ie IRL,RW,27-122,87,24,2,4,5,15,3,24,1,0,0.0,0,0.0,12,96,40,1,1,0,1,2,16,8
Conor Chaplin,10,eng ENG,"AM,RW",27-197,3,4,0,1,3,1,0,4,0,0,,0,,1,2,1,0,0,0,0,0,3,0
Omari Hutchinson,20,eng ENG,"AM,RW",20-306,90,44,0,6,17,21,1,44,3,2,66.7,0,0.0,25,135,37,0,1,0,4,2,29,4
Kalvin Phillips,8,eng ENG,DM,28-273,70,42,1,4,30,8,0,42,0,0,,0,,21,102,20,0,0,0,0,2,27,0
Jens Cajuste,12,se SWE,DM,25-021,20,12,3,5,6,1,0,12,1,1,100.0,0,0.0,5,45,39,2,0,0,0,0,7,0
Sam Morsy,5,eg EGY,DM,32-356,90,64,2,11,42,12,0,64,2,2,100.0,0,0.0,33,216,87,1,0,0,0,0,51,0
Leif Davis,3,eng ENG,LB,24-232,90,58,4,14,21,25,1,58,4,2,50.0,2,50.0,30,182,62,1,3,0,1,0,34,3
Jacob Greaves,24,eng ENG,CB,23-354,90,60,12,33,26,1,1,60,0,0,,0,,27,123,62,0,0,0,1,0,41,0
Luke Woolfenden,6,eng ENG,CB,25-315,90,70,11,38,29,3,1,70,0,0,,0,,44,234,129,2,2,0,0,0,51,0
Axel Tuanzebe,40,cd COD,RB,26-291,90,58,4,19,27,14,0,58,1,1,100.0,0,0.0,27,113,54,2,0,0,1,0,34,0
Arijanet Muric,1,xk KVX,GK,25-298,90,42,25,40,2,0,0,42,0,0,,0,,25,99,55,0,0,0,0,0,28,0
