Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Chris Wood,11,nz NZL,FW,33-126,90,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
Callum Hudson-Odoi,14,eng ENG,LW,24-156,90,31,30,1,1,0,0,2,0,0,0,0,0,25,0,0
Jota Silva,20,pt POR,RW,25-254,58,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0
Anthony Elanga,21,se SWE,RW,22-350,32,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0
Morgan Gibbs-White,10,eng ENG,AM,25-075,90,27,26,1,0,0,1,2,0,0,0,0,0,18,0,2
Elliot Anderson,8,eng ENG,DM,22-157,90,44,43,0,0,0,0,2,0,0,0,0,0,32,1,1
Nicolás Domínguez,16,ar ARG,DM,26-288,74,41,37,4,3,0,0,0,0,0,0,0,0,41,0,0
Ryan Yates,22,eng ENG,DM,27-142,16,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Álex Moreno,19,es ESP,LB,31-308,90,49,38,11,0,1,0,3,11,0,0,0,0,35,0,1
Murillo,5,br BRA,CB,22-282,90,58,52,6,4,1,0,1,1,0,0,0,0,42,0,0
Nikola Milenković,31,rs SRB,CB,27-182,90,32,30,2,2,0,1,0,0,0,0,0,0,22,0,0
Neco Williams,7,wls WAL,RB,23-364,90,30,22,8,1,0,0,2,6,1,0,1,0,18,0,0
Matz Sels,26,be BEL,GK,33-045,90,27,15,11,3,0,0,0,0,0,0,0,0,14,1,0
