Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Kai Havertz,29,de GER,FW,25-236,89,0,0,0,0,2,1,0,0,0,0,0,0,2,2,2,50.0
Raheem Sterling,30,eng ENG,FW,30-056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Leandro Trossard,19,be BEL,LW,30-060,83,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Ethan Nwaneri,53,eng ENG,"RW,LW",17-318,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Gabriel Martinelli,11,br BRA,"RW,LW",23-229,90,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,
Declan Rice,41,eng ENG,LM,26-019,90,0,0,0,0,0,0,2,2,0,0,0,0,3,0,1,0.0
Thomas Partey,5,gh GHA,CM,31-234,90,0,0,0,1,0,0,0,2,2,0,0,0,7,0,1,0.0
Martin Ødegaard,8,no NOR,RM,26-047,83,1,0,0,3,0,0,3,0,2,0,0,0,7,0,1,0.0
Mikel Merino,23,es ESP,RM,28-225,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Myles Lewis-Skelly,49,eng ENG,LB,18-129,89,0,0,0,0,3,0,0,0,1,0,0,0,5,2,0,100.0
Riccardo Calafiori,33,it ITA,LB,22-259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabriel Magalhães,6,br BRA,CB,27-045,90,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0
William Saliba,2,fr FRA,CB,23-315,90,0,0,0,0,0,0,1,0,1,0,0,0,7,1,1,50.0
Jurriën Timber,12,nl NED,RB,23-230,90,1,0,0,2,0,0,0,1,2,0,0,0,2,0,0,
David Raya,22,es ESP,GK,29-140,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
