Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Cameron Archer,19,eng ENG,FW,23-062,58,20,0,1,12,7,4,20,2,2,100.0,0,0.0,12,59,28,1,0,1,1,3,12,3
Ben Brereton,17,cl CHI,LW,25-156,32,16,1,4,7,5,2,16,0,0,,0,,11,43,17,0,0,0,0,0,15,1
Ryan Fraser,24,sct SCO,LW,30-210,58,27,3,8,11,8,0,27,1,0,0.0,1,100.0,12,72,40,2,2,0,0,1,16,3
Ross Stewart,11,sct SCO,FW,28-072,32,13,1,1,5,7,1,13,0,0,,0,,2,2,0,0,0,0,0,1,7,1
Tyler Dibling,33,eng ENG,RW,18-193,81,32,0,1,22,9,3,32,5,3,60.0,1,20.0,25,201,77,3,0,2,0,2,29,6
Adam Armstrong,9,eng ENG,RW,27-224,9,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Mateus Fernandes,18,pt POR,AM,20-073,89,42,2,7,23,13,3,42,6,3,50.0,3,50.0,23,180,93,4,4,0,1,1,33,4
Joe Aribo,7,ng NGA,AM,28-062,1,2,0,0,0,2,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Adam Lallana,10,eng ENG,DM,36-134,58,44,0,12,28,4,0,44,1,1,100.0,0,0.0,23,139,44,0,0,0,0,1,34,0
Lesley Ugochukwu,26,fr FRA,DM,20-179,32,11,1,5,4,2,0,11,0,0,,0,,2,28,0,0,0,0,0,1,8,0
Flynn Downes,4,eng ENG,DM,25-245,90,61,1,13,37,11,1,61,0,0,,0,,21,122,61,1,0,0,1,1,40,2
Charlie Taylor,21,eng ENG,LB,31-003,90,78,9,27,46,5,0,78,1,1,100.0,0,0.0,30,127,49,1,0,0,0,0,50,1
Jan Bednarek,35,pl POL,CB,28-162,90,104,12,61,43,0,0,104,0,0,,0,,53,195,72,0,1,1,0,0,77,0
Taylor Harwood-Bellis,6,eng ENG,CB,22-235,90,70,7,33,30,7,3,70,0,0,,0,,36,120,58,0,0,0,0,1,49,1
Yukinari Sugawara,16,jp JPN,RB,24-085,90,59,5,13,29,17,2,59,0,0,,0,,31,181,128,2,2,0,0,0,39,2
Aaron Ramsdale,30,eng ENG,GK,26-130,90,41,26,40,1,0,0,41,0,0,,0,,29,161,110,0,0,0,0,0,26,0
