Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,33-328,81,33,0,6,17,11,1,33,0,0,,0,,20,106,40,0,1,0,0,1,24,1
Jan Paul van Hecke,29,nl NED,CB,24-133,9,7,1,3,4,0,0,7,0,0,,0,,3,15,14,0,0,0,0,0,3,0
Evan Ferguson,28,ie IRL,FW,20-000,59,23,2,4,18,1,0,23,0,0,,0,,11,34,3,0,0,0,2,3,17,1
Kaoru Mitoma,22,jp JPN,LM,27-152,31,24,1,6,13,6,2,24,1,0,0.0,1,100.0,9,80,47,1,1,0,2,1,13,3
Yasin Ayari,26,se SWE,"LM,FW",21-013,81,48,3,12,25,13,0,48,4,2,50.0,2,50.0,23,106,59,1,0,0,2,1,27,6
Julio Enciso,10,py PAR,FW,20-270,9,11,0,0,4,7,2,11,2,1,50.0,1,50.0,4,25,22,1,0,1,0,0,6,0
Jack Hinshelwood,41,eng ENG,CM,19-191,90,61,5,21,28,12,1,61,3,0,0.0,3,100.0,24,123,40,0,1,0,0,0,35,1
Carlos Baleba,20,cm CMR,CM,20-290,71,49,2,21,27,2,0,49,0,0,,0,,28,155,78,1,0,0,1,2,32,1
Mats Wieffer,27,nl NED,CM,24-338,19,9,0,1,7,1,1,9,0,0,,0,,2,2,0,0,0,0,1,0,4,1
Georginio Rutter,14,fr FRA,RM,22-182,71,29,3,12,11,7,0,29,3,0,0.0,3,100.0,12,118,58,1,0,1,1,2,13,0
Pervis Estupiñán,30,ec ECU,LB,26-272,19,12,1,6,5,1,1,12,0,0,,0,,5,26,9,0,0,0,1,0,6,1
Ferdi Kadioglu,24,tr TUR,"LB,RM",25-012,90,55,8,18,27,10,1,55,2,0,0.0,1,50.0,29,86,33,0,0,0,1,0,33,2
Igor,3,br BRA,CB,26-255,90,49,7,32,16,2,1,49,1,0,0.0,1,100.0,23,191,126,1,1,0,0,0,26,0
Lewis Dunk,5,eng ENG,CB,32-333,90,42,11,24,17,1,1,42,0,0,,0,,19,76,58,1,0,0,0,2,26,0
Joël Veltman,34,nl NED,RB,32-278,90,44,4,18,24,4,1,44,3,0,0.0,2,66.7,19,104,32,1,1,0,2,0,17,1
Bart Verbruggen,1,nl NED,GK,22-062,90,63,51,63,0,0,0,63,0,0,,0,,36,159,83,0,0,0,1,0,27,0
