Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,33-328,81,25,25,0,0,0,0,0,0,0,0,0,0,20,0,1
Jan Paul van Hecke,29,nl NED,CB,24-133,9,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
Evan Ferguson,28,ie IRL,FW,20-000,59,16,16,0,0,0,0,0,0,0,0,0,0,9,0,0
Kaoru Mitoma,22,jp JPN,LM,27-152,31,18,17,1,0,1,0,0,1,0,0,0,0,13,0,0
Yasin Ayari,26,se SWE,"LM,FW",21-013,81,31,28,3,1,1,1,5,0,2,0,2,0,23,0,1
Julio Enciso,10,py PAR,FW,20-270,9,7,5,2,0,0,0,2,0,2,0,2,0,4,0,1
Jack Hinshelwood,41,eng ENG,CM,19-191,90,46,43,3,2,0,0,1,0,0,0,0,0,40,0,0
Carlos Baleba,20,cm CMR,CM,20-290,71,37,37,0,0,1,0,0,0,0,0,0,0,33,0,0
Mats Wieffer,27,nl NED,CM,24-338,19,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
Georginio Rutter,14,fr FRA,RM,22-182,71,11,11,0,0,2,0,0,0,0,0,0,0,10,0,0
Pervis Estupiñán,30,ec ECU,LB,26-272,19,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
Ferdi Kadioglu,24,tr TUR,"LB,RM",25-012,90,38,36,2,0,0,0,0,2,0,0,0,0,33,0,0
Igor,3,br BRA,CB,26-255,90,36,34,2,1,0,0,0,0,0,0,0,0,30,0,1
Lewis Dunk,5,eng ENG,CB,32-333,90,30,28,2,2,0,0,0,0,0,0,0,0,27,0,1
Joël Veltman,34,nl NED,RB,32-278,90,32,20,12,1,1,0,0,11,0,0,0,0,21,0,3
Bart Verbruggen,1,nl NED,GK,22-062,90,54,41,13,6,0,0,0,0,0,0,0,0,36,0,1
