Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jamie Vardy,9,eng ENG,FW,37-332,90,23,1,3,9,11,7,23,1,0,0.0,1,100.0,11,39,25,1,0,1,2,0,16,6
Jordan Ayew,18,gh GHA,LW,33-088,61,24,0,4,13,7,2,24,1,1,100.0,0,0.0,14,76,37,2,1,0,2,0,13,2
Stephy Mavididi,10,eng ENG,LW,26-191,29,23,0,1,11,11,2,23,6,3,50.0,3,50.0,16,187,86,2,2,1,0,1,17,3
Kasey McAteer,35,ie IRL,RW,23-016,61,24,0,1,7,16,1,24,4,0,0.0,3,75.0,22,160,30,0,0,0,0,2,25,8
Bobby De Cordova-Reid,14,jm JAM,RW,31-310,29,11,0,1,4,6,1,11,0,0,,0,,6,22,9,0,0,0,1,0,5,1
Bilal El Khannouss,11,ma MAR,AM,20-212,80,54,0,11,31,12,0,54,1,1,100.0,0,0.0,40,133,54,1,0,0,3,2,39,0
Patson Daka,20,zm ZAM,AM,26-060,10,4,0,0,3,1,0,4,0,0,,0,,1,0,0,0,0,0,0,0,2,0
Boubakary Soumaré,24,fr FRA,DM,25-285,90,73,6,18,42,14,2,73,5,3,60.0,2,40.0,44,134,67,1,1,0,1,1,52,0
Wilfred Ndidi,6,ng NGA,DM,27-358,51,33,3,14,17,2,0,33,0,0,,0,,21,48,22,0,0,0,0,2,24,0
Oliver Skipp,22,eng ENG,DM,24-083,39,20,0,4,15,1,0,20,0,0,,0,,12,30,3,0,0,0,0,0,16,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-358,90,66,8,28,17,21,1,66,1,1,100.0,0,0.0,26,133,65,2,0,1,0,0,29,8
Jannik Vestergaard,23,dk DEN,CB,32-127,80,70,14,39,29,2,0,70,1,1,100.0,0,0.0,44,169,59,0,0,0,1,0,49,0
Wout Faes,3,be BEL,CB,26-249,10,14,1,5,9,0,0,14,0,0,,0,,10,33,13,0,0,0,0,0,11,0
Conor Coady,4,eng ENG,CB,31-287,90,92,8,52,38,2,0,92,1,1,100.0,0,0.0,80,303,106,0,1,0,1,0,82,0
James Justin,2,eng ENG,RB,26-289,90,70,5,27,35,8,2,70,1,1,100.0,0,0.0,37,150,42,0,0,0,0,2,49,1
Mads Hermansen,30,dk DEN,GK,24-150,90,54,34,52,2,0,0,54,0,0,,0,,42,226,136,0,0,0,0,0,38,0
