Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jamie Vardy,9,eng ENG,FW,37-332,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Jordan Ayew,18,gh GHA,LW,33-088,61,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
Stephy Mavididi,10,eng ENG,LW,26-191,29,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
Kasey McAteer,35,ie IRL,RW,23-016,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Bobby De Cordova-Reid,14,jm JAM,RW,31-310,29,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Bilal El Khannouss,11,ma MAR,AM,20-212,80,3,2,1,2,0,0,0,,0,2,0,2,0,3,0,0
Patson Daka,20,zm ZAM,AM,26-060,10,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Boubakary Soumaré,24,fr FRA,DM,25-285,90,3,0,2,0,1,1,3,33.3,2,0,0,0,1,4,2,0
Wilfred Ndidi,6,ng NGA,DM,27-358,51,1,0,1,0,0,0,1,0.0,1,1,1,0,0,1,2,0
Oliver Skipp,22,eng ENG,DM,24-083,39,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-358,90,4,2,3,1,0,3,6,50.0,3,2,0,2,0,4,3,2
Jannik Vestergaard,23,dk DEN,CB,32-127,80,1,1,1,0,0,0,0,,0,2,2,0,2,3,1,0
Wout Faes,3,be BEL,CB,26-249,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Conor Coady,4,eng ENG,CB,31-287,90,1,0,1,0,0,0,0,,0,1,0,1,1,2,0,0
James Justin,2,eng ENG,RB,26-289,90,1,1,0,1,0,1,1,100.0,0,2,0,2,2,3,2,0
Mads Hermansen,30,dk DEN,GK,24-150,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
