Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jamie Vardy,9,eng ENG,FW,37-332,90,0,0,0,1,1,1,0,0,1,0,0,0,1,2,3,40.0
Jordan Ayew,18,gh GHA,LW,33-088,61,0,0,0,2,0,0,0,0,0,0,0,0,4,1,2,33.3
Stephy Mavididi,10,eng ENG,LW,26-191,29,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Kasey McAteer,35,ie IRL,RW,23-016,61,0,0,0,0,3,0,2,0,0,0,0,0,1,0,1,0.0
Bobby De Cordova-Reid,14,jm JAM,RW,31-310,29,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,100.0
Bilal El Khannouss,11,ma MAR,AM,20-212,80,0,0,0,1,0,0,3,0,2,0,0,0,5,1,1,50.0
Patson Daka,20,zm ZAM,AM,26-060,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Boubakary Soumaré,24,fr FRA,DM,25-285,90,1,0,0,1,2,0,0,1,0,0,0,0,6,1,0,100.0
Wilfred Ndidi,6,ng NGA,DM,27-358,51,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
Oliver Skipp,22,eng ENG,DM,24-083,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Victor Bernth Kristiansen,16,dk DEN,LB,21-358,90,0,0,0,0,0,0,12,0,2,0,0,0,3,1,0,100.0
Jannik Vestergaard,23,dk DEN,CB,32-127,80,0,0,0,0,0,0,0,2,1,0,0,0,3,2,1,66.7
Wout Faes,3,be BEL,CB,26-249,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Conor Coady,4,eng ENG,CB,31-287,90,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
James Justin,2,eng ENG,RB,26-289,90,0,0,0,0,0,0,1,2,1,0,0,0,3,4,2,66.7
Mads Hermansen,30,dk DEN,GK,24-150,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
