Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jamie Vardy,9,eng ENG,FW,37-332,90,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0
Jordan Ayew,18,gh GHA,LW,33-088,61,20,19,1,1,0,0,0,0,0,0,0,0,16,0,0
Stephy Mavididi,10,eng ENG,LW,26-191,29,17,16,1,0,0,0,2,1,0,0,0,0,13,0,1
Kasey McAteer,35,ie IRL,RW,23-016,61,20,19,1,0,0,0,2,1,0,0,0,0,13,0,4
Bobby De Cordova-Reid,14,jm JAM,RW,31-310,29,7,5,2,0,0,0,0,2,0,0,0,0,6,0,1
Bilal El Khannouss,11,ma MAR,AM,20-212,80,46,42,4,1,1,0,3,0,1,0,1,0,36,0,0
Patson Daka,20,zm ZAM,AM,26-060,10,4,2,2,0,0,0,0,1,0,0,0,0,4,0,0
Boubakary Soumaré,24,fr FRA,DM,25-285,90,62,61,0,0,0,0,0,0,0,0,0,0,51,1,0
Wilfred Ndidi,6,ng NGA,DM,27-358,51,27,26,1,1,0,0,0,0,0,0,0,0,26,0,0
Oliver Skipp,22,eng ENG,DM,24-083,39,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0
Victor Bernth Kristiansen,16,dk DEN,LB,21-358,90,55,38,17,2,0,0,12,12,3,2,1,0,39,0,4
Jannik Vestergaard,23,dk DEN,CB,32-127,80,65,56,9,2,0,0,0,0,0,0,0,0,61,0,1
Wout Faes,3,be BEL,CB,26-249,10,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
Conor Coady,4,eng ENG,CB,31-287,90,89,89,0,0,0,0,0,0,0,0,0,0,83,0,0
James Justin,2,eng ENG,RB,26-289,90,61,53,8,0,0,0,1,8,0,0,0,0,50,0,1
Mads Hermansen,30,dk DEN,GK,24-150,90,53,46,7,2,0,0,0,0,0,0,0,0,36,0,0
