Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Jørgen Strand Larsen,9,no NOR,FW,24-312,90,0,0,0,0,0,1,0,0,0,0,0,0,1,5,4,55.6
Matheus Cunha,10,br BRA,AM,25-201,90,0,0,0,2,1,0,5,1,0,0,0,0,5,1,1,50.0
Jean-Ricner Bellegarde,27,fr FRA,AM,26-170,71,0,0,0,1,3,0,2,0,1,0,0,0,4,1,0,100.0
Hwang Hee-chan,11,kr KOR,AM,28-323,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Mario Lemina,5,ga GAB,"CM,DM",31-104,90,0,0,0,2,1,0,0,1,1,0,0,0,6,2,0,100.0
André,7,br BRA,CM,23-151,45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0
Tommy Doyle,20,eng ENG,"DM,CM",23-058,45,0,0,0,1,0,0,7,0,2,0,0,0,6,0,0,
Rayan Aït-Nouri,3,dz ALG,"WB,LB",23-191,89,2,1,1,1,3,0,1,1,3,0,0,0,8,0,2,0.0
Matt Doherty,2,ie IRL,WB,32-333,63,0,0,0,2,0,1,4,1,0,0,0,1,3,0,1,0.0
Gonçalo Guedes,29,pt POR,FW,28-015,27,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,
Toti Gomes,24,pt POR,CB,25-333,90,0,0,0,0,0,0,2,1,0,0,0,0,6,0,0,
Santiago Bueno,4,uy URU,CB,26-035,90,0,0,0,2,0,0,0,0,1,0,0,0,3,1,3,25.0
Nélson Semedo,22,pt POR,"CB,RB",31-028,90,0,0,0,1,1,0,2,1,3,0,0,0,8,1,2,33.3
Sam Johnstone,31,eng ENG,GK,31-264,90,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0
