Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Alexander Isak,14,se SWE,FW,25-028,90,17,14,3,0,0,0,2,1,0,0,0,0,11,0,0
Anthony Gordon,10,eng ENG,"LW,RW",23-238,84,35,31,4,0,0,0,6,1,3,2,0,0,25,0,1
Sean Longstaff,36,eng ENG,CM,26-355,6,10,8,2,1,0,0,2,0,1,0,0,1,8,0,0
Jacob Murphy,23,eng ENG,RW,29-238,64,36,34,2,0,0,0,2,1,1,0,0,0,27,0,2
Harvey Barnes,11,eng ENG,LW,26-315,26,19,18,1,0,0,0,1,1,0,0,0,0,13,0,1
Joelinton,7,br BRA,"LM,RM",28-066,90,51,49,2,0,0,0,1,2,0,0,0,0,44,0,1
Bruno Guimarães,39,br BRA,CM,26-338,84,46,43,3,3,3,1,0,0,0,0,0,0,32,0,1
Miguel Almirón,24,py PAR,RW,30-252,6,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Sandro Tonali,8,it ITA,RM,24-164,64,25,23,1,0,0,0,1,1,0,0,0,0,20,1,1
Joe Willock,28,eng ENG,LM,25-060,26,16,14,1,0,0,0,0,1,0,0,0,0,12,1,0
Lewis Hall,20,eng ENG,LB,20-041,89,87,77,10,2,0,0,6,4,4,4,0,0,73,0,1
William Osula,18,dk DEN,LB,21-076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan Burn,33,eng ENG,CB,32-163,90,75,73,2,0,0,0,0,1,0,0,0,0,66,0,0
Fabian Schär,5,ch SUI,CB,32-304,90,83,83,0,0,1,0,0,0,0,0,0,0,66,0,0
Valentino Livramento,21,eng ENG,RB,21-342,90,65,57,7,0,0,0,2,7,0,0,0,0,52,1,2
Nick Pope,22,eng ENG,GK,32-183,90,28,21,7,1,0,0,0,0,0,0,0,0,25,0,0
