Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,25-028,90,0,0,0,1,0,1,2,0,0,0,0,0,3,2,2,50.0
Anthony Gordon,10,eng ENG,"LW,RW",23-238,84,0,0,0,1,1,0,6,0,1,0,0,0,2,0,0,
Sean Longstaff,36,eng ENG,CM,26-355,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
Jacob Murphy,23,eng ENG,RW,29-238,64,0,0,0,1,0,0,2,1,0,0,0,0,3,0,1,0.0
Harvey Barnes,11,eng ENG,LW,26-315,26,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,
Joelinton,7,br BRA,"LM,RM",28-066,90,0,0,0,2,0,0,1,3,3,0,0,0,6,2,3,40.0
Bruno Guimarães,39,br BRA,CM,26-338,84,0,0,0,2,2,0,0,0,4,0,0,0,6,0,1,0.0
Miguel Almirón,24,py PAR,RW,30-252,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Sandro Tonali,8,it ITA,RM,24-164,64,0,0,0,2,1,0,1,2,3,0,0,0,5,0,0,
Joe Willock,28,eng ENG,LM,25-060,26,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
Lewis Hall,20,eng ENG,LB,20-041,89,1,0,0,1,1,0,6,0,3,0,0,0,4,1,1,50.0
William Osula,18,dk DEN,LB,21-076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dan Burn,33,eng ENG,CB,32-163,90,1,0,0,1,0,1,0,3,0,0,0,0,6,2,1,66.7
Fabian Schär,5,ch SUI,CB,32-304,90,0,0,0,0,1,0,0,1,4,0,0,0,4,2,4,33.3
Valentino Livramento,21,eng ENG,RB,21-342,90,0,0,0,0,1,0,2,2,0,0,0,0,8,1,3,25.0
Nick Pope,22,eng ENG,GK,32-183,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
