Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Alexander Isak,14,se SWE,FW,25-028,90,35,0,0,13,22,8,35,2,0,0.0,2,100.0,18,84,49,4,0,3,4,4,24,6
Anthony Gordon,10,eng ENG,"LW,RW",23-238,84,49,0,0,12,37,13,49,6,2,33.3,4,66.7,35,255,119,4,1,5,3,1,39,13
Sean Longstaff,36,eng ENG,CM,26-355,6,11,0,2,5,4,0,11,0,0,,0,,6,34,22,0,0,0,0,0,8,0
Jacob Murphy,23,eng ENG,RW,29-238,64,44,0,6,15,23,2,44,2,1,50.0,1,50.0,28,120,52,1,0,0,0,0,30,10
Harvey Barnes,11,eng ENG,LW,26-315,26,21,0,1,8,12,2,21,1,1,100.0,0,0.0,16,156,84,3,1,2,1,0,19,5
Joelinton,7,br BRA,"LM,RM",28-066,90,62,3,6,36,21,8,62,3,3,100.0,0,0.0,36,205,85,2,2,0,2,1,41,6
Bruno Guimarães,39,br BRA,CM,26-338,84,56,0,3,33,22,1,56,3,2,66.7,0,0.0,35,175,74,2,2,0,0,3,36,2
Miguel Almirón,24,py PAR,RW,30-252,6,7,0,0,5,2,0,7,0,0,,0,,5,32,11,0,0,0,0,1,5,2
Sandro Tonali,8,it ITA,RM,24-164,64,37,0,3,27,8,1,37,1,0,0.0,1,100.0,16,76,25,0,0,0,0,0,17,2
Joe Willock,28,eng ENG,LM,25-060,26,21,0,1,8,13,1,21,0,0,,0,,8,41,17,0,0,0,0,3,10,1
Lewis Hall,20,eng ENG,LB,20-041,89,95,2,21,51,25,2,95,0,0,,0,,68,283,160,1,2,0,0,2,67,3
William Osula,18,dk DEN,LB,21-076,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Dan Burn,33,eng ENG,CB,32-163,90,81,10,46,35,1,1,81,0,0,,0,,58,241,79,0,0,0,1,0,60,1
Fabian Schär,5,ch SUI,CB,32-304,90,96,3,32,54,10,2,96,1,0,0.0,0,0.0,68,402,255,3,1,0,1,0,67,1
Valentino Livramento,21,eng ENG,RB,21-342,90,73,1,16,31,27,1,73,2,1,50.0,0,0.0,43,309,156,5,3,0,1,3,43,5
Nick Pope,22,eng ENG,GK,32-183,90,31,24,30,1,0,0,31,0,0,,0,,21,102,73,0,0,0,0,0,12,0
