Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Jean-Philippe Mateta,14,fr FRA,FW,27-158,90,17,17,0,0,0,0,2,0,0,0,0,0,10,0,0
Eberechi Eze,10,eng ENG,AM,26-157,75,46,38,8,1,1,0,8,0,6,5,0,0,32,0,0
Justin Devenny,55,nir NIR,AM,21-053,15,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
Ismaila Sarr,7,sn SEN,AM,26-282,89,25,25,0,0,0,0,0,0,0,0,0,0,21,0,0
Eddie Nketiah,9,eng ENG,AM,25-187,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheick Doucouré,28,ml MLI,CM,24-330,45,19,18,1,1,0,0,1,0,0,0,0,0,17,0,0
Jefferson Lerma,8,co COL,CM,30-039,45,22,22,0,0,0,0,0,0,0,0,0,0,20,0,0
Will Hughes,19,eng ENG,CM,29-230,90,44,38,6,5,0,0,2,0,1,1,0,0,37,0,0
Tyrick Mitchell,3,eng ENG,WB,25-093,90,36,28,7,0,0,0,3,7,0,0,0,0,31,1,0
Daniel Muñoz,12,co COL,WB,28-191,90,46,41,5,0,0,0,2,5,0,0,0,0,35,0,0
Marc Guéhi,6,eng ENG,CB,24-143,90,70,66,4,4,0,0,0,0,0,0,0,0,59,0,0
Maxence Lacroix,5,fr FRA,CB,24-241,90,55,54,1,1,0,0,0,0,0,0,0,0,44,0,0
Trevoh Chalobah,27,eng ENG,CB,25-151,80,41,40,1,0,0,0,0,1,0,0,0,0,33,0,0
Chris Richards,26,us USA,CB,24-250,10,5,4,1,1,0,0,0,0,0,0,0,0,5,0,0
Dean Henderson,1,eng ENG,GK,27-266,90,40,33,7,2,0,0,0,0,0,0,0,0,21,0,0
