Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Leandro Trossard,19,be BEL,FW,29-299,89,43,43,0,0,0,1,1,0,0,0,0,0,34,0,0
Gabriel Jesus,9,br BRA,FW,27-178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kai Havertz,29,de GER,FW,25-109,90,40,39,1,0,0,0,0,1,0,0,0,0,33,0,0
Gabriel Martinelli,11,br BRA,LM,23-102,73,27,27,0,0,0,0,3,0,0,0,0,0,20,0,3
Raheem Sterling,30,eng ENG,LM,29-295,17,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0
Declan Rice,41,eng ENG,CM,25-258,90,98,84,14,4,0,2,16,0,9,9,0,0,75,0,2
Thomas Partey,5,gh GHA,CM,31-107,84,96,94,2,0,0,0,0,0,0,0,0,0,87,0,3
Ethan Nwaneri,53,eng ENG,CM,17-191,6,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Bukayo Saka,7,eng ENG,RM,23-023,90,66,56,10,1,0,0,11,1,8,8,0,0,57,0,2
Riccardo Calafiori,33,it ITA,LB,22-132,90,80,73,7,0,0,0,1,7,0,0,0,0,69,0,1
Gabriel Magalhães,6,br BRA,CB,26-284,90,88,86,2,1,0,0,0,1,0,0,0,0,81,0,0
William Saliba,2,fr FRA,CB,23-188,90,61,61,0,0,0,0,0,0,0,0,0,0,59,0,0
Jurriën Timber,12,nl NED,RB,23-103,90,82,73,9,0,0,0,5,9,0,0,0,0,71,0,1
David Raya,22,es ESP,GK,29-013,90,25,21,4,1,0,0,0,0,0,0,0,0,19,0,0
