Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Jean-Philippe Mateta,14,fr FRA,FW,27-204,89,20,0,0,10,12,2,19,3,1,33.3,1,33.3,17,129,79,3,3,0,1,1,17,5
Jeffrey Schlupp,15,gh GHA,"AM,FW",32-026,1,2,0,0,1,1,0,2,0,0,,0,,2,17,15,1,0,0,0,0,2,1
Eberechi Eze,10,eng ENG,AM,26-203,77,49,0,5,20,25,2,49,3,2,66.7,1,33.3,34,159,48,0,0,0,2,5,34,7
Eddie Nketiah,9,eng ENG,"AM,FW",25-233,13,8,0,0,2,7,4,8,1,0,0.0,0,0.0,7,67,39,3,1,1,1,0,7,4
Ismaila Sarr,7,sn SEN,AM,26-328,67,26,1,4,12,10,3,26,0,0,,0,,15,91,46,2,0,2,2,0,18,7
Justin Devenny,55,nir NIR,"AM,CM",21-099,23,11,0,1,9,1,0,11,0,0,,0,,8,34,8,0,0,0,0,0,8,2
Daichi Kamada,18,jp JPN,CM,28-166,90,66,1,9,44,13,1,66,1,1,100.0,0,0.0,41,180,58,2,0,1,0,0,45,3
Will Hughes,19,eng ENG,CM,29-276,89,57,2,13,26,18,1,57,1,0,0.0,0,0.0,29,132,38,1,1,1,0,0,35,1
Nathaniel Clyne,17,eng ENG,"WB,CM",33-288,1,1,0,0,1,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,1,0
Tyrick Mitchell,3,eng ENG,WB,25-139,90,63,1,11,35,17,0,63,1,0,0.0,1,100.0,28,88,42,2,0,0,3,1,31,5
Daniel Muñoz,12,co COL,"WB,AM",28-237,90,53,3,15,24,14,2,53,1,0,0.0,1,100.0,23,93,36,0,0,0,0,0,23,7
Marc Guéhi,6,eng ENG,CB,24-189,90,75,6,33,41,2,0,75,0,0,,0,,55,234,93,0,2,0,0,0,49,0
Maxence Lacroix,5,fr FRA,CB,24-287,90,80,12,45,34,1,1,80,0,0,,0,,57,277,132,0,0,0,0,0,61,0
Chris Richards,26,us USA,CB,24-296,90,71,7,34,35,2,1,71,0,0,,0,,47,182,90,0,0,0,1,0,49,0
Dean Henderson,1,eng ENG,GK,27-312,90,33,27,33,0,0,0,33,0,0,,0,,25,119,23,0,0,0,0,0,24,0
