Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-062,71,18,18,0,0,0,0,0,0,0,0,0,0,12,0,1
Kevin Schade,7,de GER,FW,22-343,19,7,7,0,0,0,0,1,0,0,0,0,0,7,0,0
Keane Lewis-Potter,23,eng ENG,LW,23-256,72,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0
Fabio Carvalho,14,pt POR,"LW,FW",22-066,18,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Bryan Mbeumo,19,cm CMR,RW,25-089,86,16,16,0,0,0,0,0,0,0,0,0,0,11,0,1
Ben Mee,16,eng ENG,"RW,CB",35-044,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikkel Damsgaard,24,dk DEN,AM,24-124,71,30,27,3,0,1,0,2,0,2,2,0,0,18,0,2
Mathias Jensen,8,dk DEN,"AM,CM",28-308,19,4,1,3,0,0,0,1,0,1,1,0,0,3,0,0
Vitaly Janelt,27,de GER,DM,26-178,89,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1
Yehor Yarmoliuk,18,ua UKR,CM,20-248,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Christian Nørgaard,6,dk DEN,"DM,CM",30-239,90,29,29,0,0,0,0,0,0,0,0,0,0,21,0,0
Sepp van den Berg,4,nl NED,LB,22-320,90,24,21,3,0,0,0,0,3,0,0,0,0,17,0,0
Ethan Pinnock,5,jm JAM,CB,31-159,90,35,28,7,0,0,0,0,2,0,0,0,0,25,0,0
Nathan Collins,22,ie IRL,CB,23-188,90,46,46,0,0,0,0,0,0,0,0,0,0,31,0,1
Mads Roerslev,30,dk DEN,RB,25-133,90,33,30,3,0,0,0,1,3,0,0,0,0,26,0,0
Mark Flekken,1,nl NED,GK,31-144,90,51,40,11,5,0,0,0,0,0,0,0,0,32,0,0
