Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Darwin Núñez,9,uy URU,FW,25-153,89,16,15,0,0,0,4,0,0,0,0,0,0,10,1,1
Wataru Endo,3,jp JPN,DM,31-289,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Cody Gakpo,18,nl NED,LW,25-201,61,37,37,0,0,0,0,8,0,0,0,0,0,29,0,0
Luis Díaz,7,co COL,LW,27-316,29,16,15,1,0,0,0,1,1,0,0,0,0,12,0,1
Mohamed Salah,11,eg EGY,RW,32-162,90,29,29,0,0,0,0,1,0,0,0,0,0,21,0,1
Dominik Szoboszlai,8,hu HUN,"AM,FW",24-030,90,58,45,13,4,0,1,8,2,4,4,0,0,46,0,3
Curtis Jones,17,eng ENG,DM,23-299,61,59,58,1,0,0,0,0,1,0,0,0,0,59,0,0
Alexis Mac Allister,10,ar ARG,"DM,AM",25-336,29,16,16,0,0,0,0,0,0,0,0,0,0,12,0,1
Ryan Gravenberch,38,nl NED,DM,22-192,90,84,83,1,1,1,0,1,0,0,0,0,0,78,0,0
Andrew Robertson,26,sct SCO,LB,30-258,90,100,86,14,2,0,0,11,6,6,6,0,0,85,0,1
Virgil van Dijk,4,nl NED,CB,33-139,90,89,85,4,1,0,0,0,0,0,0,0,0,80,0,0
Ibrahima Konaté,5,fr FRA,CB,25-183,90,71,70,1,1,0,0,0,0,0,0,0,0,66,0,1
Conor Bradley,84,nir NIR,RB,21-138,90,53,45,8,0,0,0,0,8,0,0,0,0,44,0,0
Caoimhín Kelleher,62,ie IRL,GK,26-001,90,20,17,3,0,0,0,0,0,0,0,0,0,15,0,0
