Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Darwin Núñez,9,uy URU,FW,25-153,89,22,0,1,9,13,5,22,1,0,0.0,1,100.0,11,70,46,2,1,1,0,2,13,5
Wataru Endo,3,jp JPN,DM,31-289,1,3,0,0,2,1,1,3,1,1,100.0,0,0.0,1,11,0,0,0,1,1,0,1,0
Cody Gakpo,18,nl NED,LW,25-201,61,44,0,2,3,40,2,44,3,2,66.7,0,0.0,39,307,152,1,1,0,0,0,38,18
Luis Díaz,7,co COL,LW,27-316,29,22,0,1,5,17,4,22,0,0,,0,,13,123,89,3,0,2,1,1,15,4
Mohamed Salah,11,eg EGY,RW,32-162,90,41,0,1,6,34,14,40,4,2,50.0,1,25.0,31,200,84,6,1,4,2,2,37,9
Dominik Szoboszlai,8,hu HUN,"AM,FW",24-030,90,66,0,6,24,38,4,66,2,2,100.0,0,0.0,30,181,106,3,2,0,0,0,36,1
Curtis Jones,17,eng ENG,DM,23-299,61,62,0,6,27,30,1,62,0,0,,0,,39,158,61,0,2,0,0,3,55,6
Alexis Mac Allister,10,ar ARG,"DM,AM",25-336,29,22,1,1,4,17,4,22,0,0,,0,,7,37,26,0,1,0,1,0,14,0
Ryan Gravenberch,38,nl NED,DM,22-192,90,91,0,7,56,28,4,91,3,2,66.7,0,0.0,65,352,167,4,3,1,2,1,79,3
Andrew Robertson,26,sct SCO,LB,30-258,90,107,3,14,32,62,2,107,1,0,0.0,1,100.0,42,203,91,3,5,0,0,0,80,7
Virgil van Dijk,4,nl NED,CB,33-139,90,96,7,26,57,13,2,96,0,0,,0,,53,258,122,0,1,0,0,1,73,1
Ibrahima Konaté,5,fr FRA,CB,25-183,90,75,2,17,49,9,1,75,0,0,,0,,51,233,131,1,1,0,1,0,63,0
Conor Bradley,84,nir NIR,RB,21-138,90,64,2,12,19,33,6,64,2,1,50.0,1,50.0,29,145,66,1,1,1,1,1,41,10
Caoimhín Kelleher,62,ie IRL,GK,26-001,90,23,15,23,0,0,0,23,0,0,,0,,12,62,28,0,0,0,0,0,10,0
