Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
João Pedro,9,br BRA,"FW,CM",23-080,90,48,45,3,1,2,0,5,0,1,0,0,0,34,0,0
Kaoru Mitoma,22,jp JPN,"LW,WB",27-209,90,38,38,0,0,0,0,2,0,0,0,0,0,32,0,1
Yankuba Minteh,17,gm GAM,"RW,WB",20-146,71,14,11,3,0,0,0,2,3,0,0,0,0,10,0,1
Simon Adingra,11,ci CIV,RW,22-349,19,8,8,0,0,0,0,1,0,0,0,0,0,7,0,1
Georginio Rutter,14,fr FRA,"AM,FW",22-239,71,12,12,0,0,1,0,0,0,0,0,0,0,8,0,1
Evan Ferguson,28,ie IRL,FW,20-057,19,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0
Yasin Ayari,26,se SWE,"DM,CM",21-070,71,42,37,5,2,1,0,4,0,1,1,0,0,33,0,1
Brajan Gruda,8,de GER,DM,20-198,19,12,12,0,0,0,0,2,0,0,0,0,0,7,0,0
Carlos Baleba,20,cm CMR,"DM,CM",20-347,87,39,39,0,0,0,0,0,0,0,0,0,0,36,0,0
Mats Wieffer,27,nl NED,DM,25-029,3,13,12,1,0,0,0,0,1,0,0,0,0,13,0,0
Pervis Estupiñán,30,ec ECU,"LB,CB",26-329,90,89,77,12,2,0,0,6,6,4,4,0,0,82,0,1
Lewis Dunk,5,eng ENG,CB,33-024,90,110,105,5,2,0,0,0,0,0,0,0,0,104,0,1
Jan Paul van Hecke,29,nl NED,"CB,RB",24-190,90,93,87,6,6,0,1,0,0,0,0,0,0,84,0,0
Tariq Lamptey,2,gh GHA,RB,24-076,45,21,17,3,0,0,0,0,3,0,0,0,0,17,1,0
Julio Enciso,10,py PAR,"AM,CM",20-327,45,34,31,3,1,0,0,1,0,2,1,0,0,27,0,0
Bart Verbruggen,1,nl NED,GK,22-119,90,35,33,2,1,0,0,0,0,0,0,0,0,29,0,0
