Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,33-301,90,32,0,0,11,21,6,32,3,2,66.7,1,33.3,22,135,44,1,1,0,1,3,28,5
Kaoru Mitoma,22,jp JPN,"LW,LM",27-125,90,57,0,3,16,39,4,57,4,2,50.0,1,25.0,42,328,225,9,5,2,0,1,44,19
Simon Adingra,11,ci CIV,RW,22-265,61,39,0,5,12,23,4,39,1,0,0.0,1,100.0,28,113,49,2,2,1,6,0,26,13
Yankuba Minteh,17,gm GAM,"RW,RM",20-062,29,22,1,1,3,18,2,22,4,2,50.0,1,25.0,12,94,53,3,1,1,1,1,12,5
Georginio Rutter,14,fr FRA,AM,22-155,70,39,0,0,16,24,5,39,4,2,50.0,1,25.0,24,157,79,4,3,1,1,2,30,6
João Pedro,9,br BRA,"RW,AM",22-362,20,17,0,1,4,12,1,17,1,1,100.0,0,0.0,10,69,46,1,0,1,3,2,15,3
Carlos Baleba,20,cm CMR,DM,20-263,61,35,1,6,17,12,0,35,1,1,100.0,0,0.0,15,100,79,1,2,0,0,2,15,0
Mats Wieffer,27,nl NED,"DM,CM",24-311,29,30,1,3,19,8,1,30,0,0,,0,,18,119,79,2,1,0,0,0,22,1
Jack Hinshelwood,41,eng ENG,"DM,CM",19-164,90,53,0,6,30,18,1,53,1,0,0.0,1,100.0,34,190,97,3,1,0,1,0,42,4
Pervis Estupiñán,30,ec ECU,LB,26-245,81,72,1,9,26,37,2,72,1,0,0.0,1,100.0,39,159,96,2,1,0,2,0,50,16
Evan Ferguson,28,ie IRL,LW,19-339,9,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0
Lewis Dunk,5,eng ENG,CB,32-306,90,109,3,28,67,14,0,109,0,0,,0,,73,415,228,2,1,0,0,0,85,1
Jan Paul van Hecke,29,nl NED,CB,24-106,90,99,0,24,60,16,1,99,0,0,,0,,69,553,426,5,7,0,0,0,76,0
Joël Veltman,34,nl NED,"RB,CB",32-251,90,65,2,17,29,19,2,65,0,0,,0,,26,98,32,0,1,0,1,0,29,2
Bart Verbruggen,1,nl NED,GK,22-035,90,39,27,39,0,0,0,39,0,0,,0,,29,84,41,0,0,0,0,0,26,0
