Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
João Pedro,9,br BRA,FW,23-188,71,3,3,0,1,2,1,1,100.0,0,1,0,1,0,3,1,0
Danny Welbeck,18,eng ENG,FW,34-127,19,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Kaoru Mitoma,22,jp JPN,LW,27-317,90,3,2,0,0,3,2,3,66.7,1,2,0,2,1,4,0,0
Simon Adingra,11,ci CIV,RW,23-091,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Brajan Gruda,8,de GER,AM,20-306,83,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,1,0
Matt O'Riley,33,dk DEN,AM,24-132,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yasin Ayari,26,se SWE,DM,21-178,90,5,4,2,1,2,1,1,100.0,0,2,0,2,1,6,1,0
Diego Gómez,25,py PAR,DM,22-006,71,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Carlos Baleba,20,cm CMR,DM,21-089,19,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Pervis Estupiñán,30,ec ECU,LB,27-071,90,2,0,2,0,0,0,0,,0,0,0,0,1,3,1,0
Lewis Dunk,5,eng ENG,CB,33-132,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Eiran Cashin,16,ie IRL,CB,23-144,19,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
Jan Paul van Hecke,29,nl NED,CB,24-298,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Jack Hinshelwood,41,eng ENG,RB,19-356,71,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
Mats Wieffer,27,nl NED,RB,25-137,19,1,0,1,0,0,1,2,50.0,1,1,0,1,0,1,0,0
Bart Verbruggen,1,nl NED,GK,22-227,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
