Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
João Pedro,9,br BRA,FW,23-188,71,0,0,0,1,0,0,1,0,3,0,0,0,2,3,1,75.0
Danny Welbeck,18,eng ENG,FW,34-127,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Kaoru Mitoma,22,jp JPN,LW,27-317,90,0,0,0,2,1,0,5,1,2,0,0,0,6,1,0,100.0
Simon Adingra,11,ci CIV,RW,23-091,90,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,
Brajan Gruda,8,de GER,AM,20-306,83,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,
Matt O'Riley,33,dk DEN,AM,24-132,7,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,
Yasin Ayari,26,se SWE,DM,21-178,90,0,0,0,4,2,0,0,1,4,0,0,0,1,1,2,33.3
Diego Gómez,25,py PAR,DM,22-006,71,0,0,0,1,1,0,3,0,1,0,0,0,1,0,0,
Carlos Baleba,20,cm CMR,DM,21-089,19,0,0,0,1,1,0,0,1,0,0,0,0,3,3,1,75.0
Pervis Estupiñán,30,ec ECU,LB,27-071,90,0,0,0,0,0,0,7,1,0,0,0,0,3,1,0,100.0
Lewis Dunk,5,eng ENG,CB,33-132,71,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
Eiran Cashin,16,ie IRL,CB,23-144,19,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,66.7
Jan Paul van Hecke,29,nl NED,CB,24-298,90,0,0,0,0,2,0,0,0,0,0,0,0,3,4,1,80.0
Jack Hinshelwood,41,eng ENG,RB,19-356,71,1,0,0,1,1,0,2,2,0,0,0,0,0,1,0,100.0
Mats Wieffer,27,nl NED,RB,25-137,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bart Verbruggen,1,nl NED,GK,22-227,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
