Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
João Pedro,9,br BRA,FW,23-188,71,17,17,0,0,0,0,1,0,0,0,0,0,12,0,1
Danny Welbeck,18,eng ENG,FW,34-127,19,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
Kaoru Mitoma,22,jp JPN,LW,27-317,90,38,35,3,0,0,0,5,3,0,0,0,0,29,0,3
Simon Adingra,11,ci CIV,RW,23-091,90,16,16,0,0,0,0,2,0,0,0,0,0,11,0,0
Brajan Gruda,8,de GER,AM,20-306,83,16,15,1,0,0,0,2,0,0,0,0,0,12,0,0
Matt O'Riley,33,dk DEN,AM,24-132,7,9,6,3,1,0,0,1,1,0,0,0,0,7,0,0
Yasin Ayari,26,se SWE,DM,21-178,90,39,38,1,0,0,0,0,1,0,0,0,0,32,0,2
Diego Gómez,25,py PAR,DM,22-006,71,38,34,4,0,0,0,3,0,2,2,0,0,26,0,2
Carlos Baleba,20,cm CMR,DM,21-089,19,25,25,0,0,0,0,0,0,0,0,0,0,20,0,0
Pervis Estupiñán,30,ec ECU,LB,27-071,90,61,49,12,0,0,0,7,10,2,0,1,1,52,0,1
Lewis Dunk,5,eng ENG,CB,33-132,71,75,73,2,2,0,3,0,0,0,0,0,0,65,0,0
Eiran Cashin,16,ie IRL,CB,23-144,19,26,26,0,0,0,0,1,0,0,0,0,0,22,0,0
Jan Paul van Hecke,29,nl NED,CB,24-298,90,74,64,10,4,0,2,0,0,0,0,0,0,66,0,0
Jack Hinshelwood,41,eng ENG,RB,19-356,71,35,25,10,1,0,0,2,9,0,0,0,0,29,0,2
Mats Wieffer,27,nl NED,RB,25-137,19,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0
Bart Verbruggen,1,nl NED,GK,22-227,90,29,27,1,1,0,0,0,0,0,0,0,0,28,1,0
