Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Jean-Philippe Mateta,14,fr FRA,FW,27-219,90,2,1,1,1,0,0,1,0.0,1,2,2,0,1,3,0,0
Daichi Kamada,18,jp JPN,AM,28-181,60,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Eberechi Eze,10,eng ENG,AM,26-218,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Ismaila Sarr,7,sn SEN,AM,26-343,89,2,0,1,0,1,2,2,100.0,0,2,1,1,0,2,0,0
Justin Devenny,55,nir NIR,AM,21-114,1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
Jefferson Lerma,8,co COL,CM,30-100,90,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,3,0
Will Hughes,19,eng ENG,CM,29-291,87,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Adam Wharton,20,eng ENG,CM,20-245,3,2,0,1,1,0,2,2,100.0,0,1,0,1,1,3,0,0
Tyrick Mitchell,3,eng ENG,WB,25-154,87,0,0,0,0,0,0,1,0.0,1,4,1,3,0,0,6,0
Nathaniel Clyne,17,eng ENG,WB,33-303,3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Daniel Muñoz,12,co COL,WB,28-252,90,4,2,3,0,1,1,3,33.3,2,1,0,1,1,5,3,0
Marc Guéhi,6,eng ENG,CB,24-204,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,7,0
Maxence Lacroix,5,fr FRA,CB,24-302,90,3,2,2,1,0,2,2,100.0,0,2,1,1,4,7,11,0
Chris Richards,26,us USA,CB,24-311,90,5,4,5,0,0,3,3,100.0,0,1,1,0,2,7,10,0
Dean Henderson,1,eng ENG,GK,27-327,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
