Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-103,90,25,23,2,0,0,0,0,0,0,0,0,0,17,0,3
Son Heung-min,7,kr KOR,LW,32-171,80,42,40,2,0,0,0,2,0,2,2,0,0,35,0,1
Timo Werner,16,de GER,LW,28-295,10,10,9,1,0,0,0,1,1,0,0,0,0,8,0,0
Brennan Johnson,22,wls WAL,RW,23-217,90,42,42,0,0,0,0,3,0,0,0,0,0,34,0,3
Dejan Kulusevski,21,se SWE,AM,24-245,90,49,44,5,1,1,0,5,0,4,4,0,0,34,0,3
Pape Matar Sarr,29,sn SEN,DM,22-103,63,53,53,0,0,0,0,0,0,0,0,0,0,49,0,2
James Maddison,10,eng ENG,DM,28-033,27,27,25,1,1,0,0,2,0,0,0,0,0,20,1,0
Rodrigo Bentancur,30,uy URU,DM,27-184,63,48,44,4,4,0,0,0,0,0,0,0,0,41,0,1
Lucas Bergvall,15,se SWE,DM,18-328,27,26,26,0,0,0,1,0,0,0,0,0,0,24,0,0
Destiny Udogie,13,it ITA,LB,22-028,80,61,58,3,0,0,0,0,3,0,0,0,0,59,0,1
Pedro Porro,23,es ESP,RB,25-104,10,13,11,2,0,0,0,2,1,1,0,1,0,8,0,0
Archie Gray,14,eng ENG,CB,18-289,90,75,74,1,1,0,0,0,0,0,0,0,0,71,0,0
Radu Drăgușin,6,ro ROU,CB,22-327,86,81,77,4,4,0,0,0,0,0,0,0,0,70,0,0
Yves Bissouma,8,ml MLI,CB,28-118,4,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
Djed Spence,24,eng ENG,"RB,LB",24-139,89,77,62,15,2,0,0,3,13,0,0,0,0,65,0,1
Fraser Forster,20,eng ENG,GK,36-284,90,23,15,8,1,0,0,0,0,0,0,0,0,22,0,0
