Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
Ederson,br BRA,31-042,90,4,1,3,100.0,1.1,6,15,40.0,47,7,29.8,29.6,2,50.0,41.5,13,0,0.0,0,11.0
