Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Solanke,19,eng ENG,FW,27-082,90,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1
Brennan Johnson,22,wls WAL,"LW,RM,FW",23-196,90,39,39,0,0,0,0,2,0,0,0,0,0,28,0,3
Dejan Kulusevski,21,se SWE,"RW,CM,RM",24-224,90,53,45,7,0,1,0,8,3,4,2,0,0,36,1,1
James Maddison,10,eng ENG,"LM,CM",28-012,79,53,44,8,2,1,0,5,0,5,5,0,0,40,1,0
Timo Werner,16,de GER,LM,28-274,11,5,4,0,0,0,0,0,0,0,0,0,0,2,1,0
Yves Bissouma,8,ml MLI,"CM,DM",28-097,79,62,58,4,4,0,1,1,0,0,0,0,0,49,0,2
Lucas Bergvall,15,se SWE,DM,18-307,11,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Pape Matar Sarr,29,sn SEN,RM,22-082,56,31,30,1,0,0,0,1,1,0,0,0,0,26,0,0
Son Heung-min,7,kr KOR,"LM,CM",32-150,34,9,9,0,0,1,0,0,0,0,0,0,0,8,0,0
Destiny Udogie,13,it ITA,LB,22-007,90,60,46,14,3,0,0,1,11,0,0,0,0,54,0,1
Ben Davies,33,wls WAL,CB,31-225,61,33,32,1,1,0,0,0,0,0,0,0,0,30,0,1
Pedro Porro,23,es ESP,RB,25-083,29,17,12,5,0,0,0,2,5,0,0,0,0,11,0,1
Radu Drăgușin,6,ro ROU,CB,22-306,90,60,57,3,3,0,0,0,0,0,0,0,0,48,0,0
Archie Gray,14,eng ENG,"RB,CB",18-268,90,57,44,13,0,0,0,1,12,0,0,0,0,45,0,1
Fraser Forster,20,eng ENG,GK,36-263,90,32,15,17,4,0,0,0,0,0,0,0,0,29,0,0
