Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Dominic Calvert-Lewin,9,eng ENG,FW,27-315,12,2,0,1,1,0,0,2,0,0,,0,,1,1,0,0,0,0,0,1,3,0
Beto,14,gw GNB,FW,26-360,78,25,1,3,13,9,3,25,5,2,40.0,3,60.0,14,67,40,2,0,1,4,1,18,5
Iliman Ndiaye,10,sn SEN,LW,24-325,77,40,2,16,17,10,1,39,3,0,0.0,2,66.7,20,131,70,1,1,0,3,1,20,4
Ashley Young,18,eng ENG,LB,39-200,13,7,0,1,1,5,0,7,1,0,0.0,1,100.0,3,28,1,0,1,0,0,0,2,0
Jesper Lindstrøm,29,dk DEN,RW,24-331,61,21,1,16,4,2,0,21,2,1,50.0,1,50.0,11,60,3,0,1,0,2,2,12,0
Nathan Patterson,2,sct SCO,"RM,RW",23-101,29,5,1,3,1,1,0,5,0,0,,0,,2,14,1,0,0,0,0,1,3,0
Abdoulaye Doucouré,16,ml MLI,AM,32-024,77,34,1,10,15,9,1,34,1,0,0.0,1,100.0,18,61,13,1,0,0,4,4,22,4
James Garner,37,eng ENG,LM,23-318,13,2,0,1,1,1,0,2,1,1,100.0,0,0.0,2,19,5,0,0,0,1,0,1,0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-121,90,48,4,17,27,4,0,48,1,1,100.0,0,0.0,20,110,63,0,0,0,0,2,24,1
Orel Mangala,8,be BEL,"DM,CM",26-313,90,31,2,13,17,1,0,31,0,0,,0,,13,47,21,0,0,0,0,0,18,0
Vitaliy Mykolenko,19,ua UKR,"LB,CB",25-241,90,39,9,20,9,10,0,39,1,0,0.0,1,100.0,8,38,16,0,1,0,0,0,10,1
Jarrad Branthwaite,32,eng ENG,CB,22-212,90,58,10,33,23,2,1,58,0,0,,0,,25,139,93,0,1,0,0,0,32,0
James Tarkowski,6,eng ENG,CB,32-067,90,51,19,37,14,0,0,51,0,0,,0,,22,85,55,0,0,0,1,1,26,0
Jake O'Brien,15,ie IRL,RB,23-255,90,48,8,33,15,0,0,48,1,0,0.0,1,100.0,14,43,5,0,0,0,0,0,18,1
Jordan Pickford,1,eng ENG,GK,30-324,90,50,37,50,0,0,0,50,0,0,,0,,23,125,71,0,0,0,0,0,25,0
