Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Dominic Calvert-Lewin,9,eng ENG,FW,27-315,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Beto,14,gw GNB,FW,26-360,78,12,12,0,0,0,0,0,0,0,0,0,0,7,0,0
Iliman Ndiaye,10,sn SEN,LW,24-325,77,27,27,0,0,0,0,0,0,0,0,0,0,20,0,2
Ashley Young,18,eng ENG,LB,39-200,13,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Jesper Lindstrøm,29,dk DEN,RW,24-331,61,12,11,1,0,0,0,1,0,1,1,0,0,8,0,0
Nathan Patterson,2,sct SCO,"RM,RW",23-101,29,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-024,77,21,20,1,0,0,0,0,0,0,0,0,0,19,0,1
James Garner,37,eng ENG,LM,23-318,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-121,90,36,35,1,0,0,0,0,1,0,0,0,0,31,0,0
Orel Mangala,8,be BEL,"DM,CM",26-313,90,23,23,0,0,0,0,0,0,0,0,0,0,18,0,1
Vitaliy Mykolenko,19,ua UKR,"LB,CB",25-241,90,22,12,10,1,0,0,2,9,0,0,0,0,14,0,1
Jarrad Branthwaite,32,eng ENG,CB,22-212,90,41,41,0,0,0,0,0,0,0,0,0,0,35,0,0
James Tarkowski,6,eng ENG,CB,32-067,90,34,31,3,1,0,0,0,0,0,0,0,0,29,0,0
Jake O'Brien,15,ie IRL,RB,23-255,90,32,26,5,0,0,0,0,5,0,0,0,0,22,1,1
Jordan Pickford,1,eng ENG,GK,30-324,90,49,31,18,6,0,0,0,0,0,0,0,0,27,0,0
