Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Dominic Calvert-Lewin,9,eng ENG,FW,27-315,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Beto,14,gw GNB,FW,26-360,78,1,1,0,0,1,0,0,,0,1,0,1,0,1,1,0
Iliman Ndiaye,10,sn SEN,LW,24-325,77,2,0,1,1,0,0,2,0.0,2,0,0,0,0,2,2,0
Ashley Young,18,eng ENG,LB,39-200,13,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0
Jesper Lindstrøm,29,dk DEN,RW,24-331,61,4,2,4,0,0,2,3,66.7,1,0,0,0,2,6,1,0
Nathan Patterson,2,sct SCO,"RM,RW",23-101,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-024,77,2,2,1,1,0,0,0,,0,0,0,0,0,2,1,0
James Garner,37,eng ENG,LM,23-318,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Idrissa Gana Gueye,27,sn SEN,"DM,CM",35-121,90,8,4,4,4,0,6,8,75.0,2,1,0,1,2,10,1,0
Orel Mangala,8,be BEL,"DM,CM",26-313,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,4,0
Vitaliy Mykolenko,19,ua UKR,"LB,CB",25-241,90,2,1,1,0,1,1,1,100.0,0,1,1,0,2,4,9,0
Jarrad Branthwaite,32,eng ENG,CB,22-212,90,1,0,0,1,0,0,0,,0,2,2,0,1,2,13,0
James Tarkowski,6,eng ENG,CB,32-067,90,1,1,0,1,0,0,0,,0,2,1,1,1,2,13,0
Jake O'Brien,15,ie IRL,RB,23-255,90,4,4,4,0,0,2,3,66.7,1,1,0,1,1,5,10,0
Jordan Pickford,1,eng ENG,GK,30-324,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
