Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-120,74,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
Kevin Schade,7,de GER,FW,23-035,16,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Bryan Mbeumo,19,cm CMR,FW,25-147,90,27,22,5,1,0,0,5,0,4,4,0,0,18,0,1
Mikkel Damsgaard,24,dk DEN,AM,24-182,74,49,43,6,0,0,0,2,2,0,0,0,0,40,0,1
Edmond-Paris Maghoma,32,eng ENG,LM,23-238,16,16,16,0,0,0,0,1,0,0,0,0,0,14,0,0
Yehor Yarmoliuk,18,ua UKR,"LM,RM",20-306,90,39,39,0,0,0,0,1,0,0,0,0,0,34,0,0
Christian Nørgaard,6,dk DEN,CM,30-297,74,31,30,1,1,0,0,1,0,0,0,0,0,23,0,1
Mathias Jensen,8,dk DEN,AM,29-000,16,19,18,1,0,1,1,0,1,0,0,0,0,15,0,0
Vitaly Janelt,27,de GER,"RM,CM",26-236,90,28,28,0,0,0,0,1,0,0,0,0,0,23,0,0
Keane Lewis-Potter,23,eng ENG,LB,23-314,90,46,43,3,0,0,1,2,3,0,0,0,0,37,0,0
Sepp van den Berg,4,nl NED,CB,23-012,74,45,43,2,2,0,1,0,0,0,0,0,0,38,0,0
Kim Jisoo,36,kr KOR,CB,20-008,16,21,21,0,0,0,0,0,0,0,0,0,0,20,0,0
Nathan Collins,22,ie IRL,CB,23-246,90,68,67,1,1,0,0,1,0,0,0,0,0,61,0,0
Mads Roerslev,30,dk DEN,RB,25-191,90,43,39,4,0,0,0,1,4,0,0,0,0,35,0,0
Mark Flekken,1,nl NED,GK,31-202,90,62,46,16,8,0,0,0,0,0,0,0,0,38,0,0
