Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Albert Grønbaek,29,dk DEN,FW,23-289,63,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
Cameron Archer,19,eng ENG,"FW,AM",23-230,27,6,5,1,0,0,0,0,0,0,0,0,0,6,0,0
Kamaldeen Sulemana,20,gh GHA,LW,23-021,90,16,16,0,0,0,0,1,0,0,0,0,0,10,0,0
Tyler Dibling,33,eng ENG,RW,18-361,63,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
Yukinari Sugawara,16,jp JPN,RB,24-253,27,11,11,0,0,1,0,0,0,0,0,0,0,10,0,0
Mateus Fernandes,18,pt POR,"AM,RW",20-241,90,28,25,3,1,0,0,0,1,0,0,0,0,22,0,1
William Smallbone,8,ie IRL,DM,25-015,70,29,21,8,2,0,0,4,0,4,4,0,0,22,0,0
Adam Lallana,10,eng ENG,DM,36-302,20,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0
Lesley Ugochukwu,26,fr FRA,DM,20-347,82,23,23,0,0,0,0,0,0,0,0,0,0,20,0,0
Paul Onuachu,32,ng NGA,FW,30-284,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
Ryan Manning,3,ie IRL,LB,28-267,82,17,10,7,1,0,0,0,6,0,0,0,0,11,0,0
Joe Aribo,7,ng NGA,DM,28-230,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Taylor Harwood-Bellis,6,eng ENG,CB,23-037,90,27,27,0,0,0,0,0,0,0,0,0,0,20,0,0
Jan Bednarek,35,pl POL,CB,28-330,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Armel Bella Kotchap,37,de GER,CB,23-087,72,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0
Kyle Walker-Peters,2,eng ENG,"RB,RW,LB",27-329,90,25,20,5,2,0,0,0,3,0,0,0,0,22,0,0
Aaron Ramsdale,30,eng ENG,GK,26-298,90,32,17,14,2,0,0,0,0,0,0,0,0,16,1,0
