Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-240,82,18,0,1,5,13,4,18,2,1,50.0,1,50.0,13,66,15,2,1,0,6,1,14,4
George Hirst,27,sct SCO,FW,25-233,8,3,0,0,2,1,0,3,0,0,,0,,3,14,0,0,0,0,1,1,4,2
Jack Clarke,47,eng ENG,LW,23-317,73,27,0,6,14,7,2,27,3,2,66.7,1,33.3,21,76,38,2,0,1,4,0,20,3
Sammie Szmodics,23,ie IRL,LW,29-011,17,7,0,0,4,3,1,7,3,1,33.3,1,33.3,6,30,7,0,1,0,0,0,5,1
Wes Burns,7,wls WAL,RW,29-317,73,27,0,1,9,17,1,27,1,1,100.0,0,0.0,24,209,97,5,3,0,1,3,25,11
Chiedozie Ogbene,21,ie IRL,RW,27-157,17,8,0,0,5,3,0,8,1,0,0.0,1,100.0,6,47,40,1,1,0,0,0,6,0
Omari Hutchinson,20,eng ENG,AM,20-341,82,35,1,3,20,13,2,35,4,3,75.0,1,25.0,24,101,52,1,2,0,2,6,30,8
Conor Chaplin,10,eng ENG,AM,27-232,8,6,0,2,0,4,0,6,0,0,,0,,5,39,19,0,1,0,0,0,6,0
Kalvin Phillips,8,eng ENG,DM,28-308,73,48,2,14,27,7,0,48,1,0,0.0,1,100.0,32,168,77,2,0,0,0,0,27,0
Jack Taylor,14,ie IRL,DM,26-104,17,20,0,3,13,4,0,20,0,0,,0,,17,80,54,1,0,0,0,0,17,0
Sam Morsy,5,eg EGY,DM,33-025,90,67,1,5,51,11,0,67,1,1,100.0,0,0.0,49,280,127,2,2,0,0,1,55,0
Leif Davis,3,eng ENG,LB,24-267,90,55,2,13,27,15,0,55,0,0,,0,,37,233,155,3,1,0,2,1,33,4
Jacob Greaves,24,eng ENG,CB,24-023,90,66,13,32,31,3,2,66,0,0,,0,,43,165,97,0,0,0,1,0,46,1
Dara O'Shea,26,ie IRL,CB,25-215,90,76,11,38,35,3,2,76,0,0,,0,,56,258,155,0,0,0,0,0,53,0
Ben Johnson,18,eng ENG,RB,24-255,90,68,2,12,37,19,0,68,2,2,100.0,0,0.0,34,236,98,2,1,0,2,0,34,1
Arijanet Muric,1,xk KVX,GK,25-333,90,37,33,36,1,0,0,37,0,0,,0,,30,111,75,0,0,0,1,0,16,0
