Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Bryan Mbeumo,19,cm CMR,FW,25-052,90,59,1,8,15,36,8,59,3,1,33.3,1,33.3,39,261,145,6,1,1,0,2,37,7
Fabio Carvalho,14,pt POR,FW,22-029,84,48,2,6,15,27,4,48,3,0,0.0,3,100.0,20,90,15,0,0,0,3,0,23,2
Yunus Emre Konak,26,tr TUR,FW,18-262,6,5,0,0,3,2,0,5,0,0,,0,,3,12,0,0,0,0,0,2,4,0
Keane Lewis-Potter,23,eng ENG,LM,23-219,90,45,0,5,16,25,3,45,3,2,66.7,1,33.3,20,157,93,1,2,1,4,1,24,6
Vitaly Janelt,27,de GER,CM,26-141,90,56,9,19,23,14,1,56,0,0,,0,,27,124,55,1,0,0,3,2,33,0
Mikkel Damsgaard,24,dk DEN,"CM,RM",24-087,90,77,1,15,37,25,1,77,1,0,0.0,1,100.0,48,205,106,1,2,0,2,0,54,1
Kevin Schade,7,de GER,RM,22-306,59,24,2,3,5,17,2,24,3,0,0.0,1,33.3,19,156,58,4,3,1,2,0,20,7
Yehor Yarmoliuk,18,ua UKR,CM,20-211,31,35,0,3,22,12,0,35,1,0,0.0,1,100.0,21,135,41,1,1,0,2,1,21,1
Kristoffer Ajer,20,no NOR,LB,26-164,90,65,4,23,35,7,0,65,2,1,50.0,1,50.0,36,217,111,4,0,0,0,0,38,2
Ethan Pinnock,5,jm JAM,CB,31-122,90,87,14,46,34,7,0,87,0,0,,0,,47,298,166,0,0,0,0,0,54,1
Nathan Collins,22,ie IRL,CB,23-151,90,80,8,37,40,3,1,80,0,0,,0,,52,220,102,0,0,0,0,0,57,2
Sepp van den Berg,4,nl NED,RB,22-283,90,66,8,18,31,17,2,66,0,0,,0,,30,93,31,0,1,0,1,0,37,7
Mark Flekken,1,nl NED,GK,31-107,90,53,40,50,3,0,0,53,0,0,,0,,40,213,139,0,0,0,0,0,38,0
