Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Bryan Mbeumo,19,cm CMR,FW,25-052,90,0,0,0,0,2,0,7,1,1,0,0,0,5,1,3,25.0
Fabio Carvalho,14,pt POR,FW,22-029,84,0,0,0,0,0,0,5,1,3,0,0,0,2,1,0,100.0
Yunus Emre Konak,26,tr TUR,FW,18-262,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Keane Lewis-Potter,23,eng ENG,LM,23-219,90,1,0,0,0,0,0,3,1,1,0,0,0,4,1,0,100.0
Vitaly Janelt,27,de GER,CM,26-141,90,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,40.0
Mikkel Damsgaard,24,dk DEN,"CM,RM",24-087,90,0,0,0,0,0,0,4,1,5,0,0,0,5,1,1,50.0
Kevin Schade,7,de GER,RM,22-306,59,0,0,0,0,2,1,5,0,1,0,0,0,3,1,0,100.0
Yehor Yarmoliuk,18,ua UKR,CM,20-211,31,1,0,0,1,0,0,3,1,0,0,0,0,3,0,0,
Kristoffer Ajer,20,no NOR,LB,26-164,90,0,0,0,0,1,0,1,2,1,0,0,0,2,1,1,50.0
Ethan Pinnock,5,jm JAM,CB,31-122,90,0,0,0,0,1,0,0,1,0,0,0,0,2,4,3,57.1
Nathan Collins,22,ie IRL,CB,23-151,90,0,0,0,0,0,0,0,1,1,0,0,0,3,0,3,0.0
Sepp van den Berg,4,nl NED,RB,22-283,90,0,0,0,1,2,0,0,0,1,0,0,0,3,3,2,60.0
Mark Flekken,1,nl NED,GK,31-107,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0
