Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Callum Wilson,9,eng ENG,FW,32-365,68,10,9,1,0,0,0,0,0,0,0,0,0,8,0,0
William Osula,18,dk DEN,FW,21-206,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Willock,28,eng ENG,LW,25-190,68,14,13,1,0,0,0,0,1,0,0,0,0,12,0,0
Harvey Barnes,11,eng ENG,LW,27-079,22,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0
Jacob Murphy,23,eng ENG,RW,30-002,90,38,36,2,0,0,0,7,2,0,0,0,0,25,0,0
Anthony Gordon,10,eng ENG,AM,24-002,90,30,23,6,1,0,0,6,1,2,2,0,0,20,1,1
Sandro Tonali,8,it ITA,DM,24-294,68,34,34,0,0,0,0,0,0,0,0,0,0,30,0,0
Lewis Miley,67,eng ENG,DM,18-301,22,18,18,0,0,0,0,0,0,0,0,0,0,17,0,0
Bruno Guimarães,39,br BRA,DM,27-102,87,46,45,1,1,0,0,1,0,0,0,0,0,39,0,2
Sean Longstaff,36,eng ENG,DM,27-119,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Lewis Hall,20,eng ENG,LB,20-171,90,48,37,11,1,1,0,0,10,0,0,0,0,37,0,1
Dan Burn,33,eng ENG,CB,32-293,90,33,32,1,0,0,0,0,0,0,0,0,0,31,0,0
Fabian Schär,5,ch SUI,CB,33-068,90,49,47,2,2,0,1,0,0,0,0,0,0,42,0,0
Valentino Livramento,21,eng ENG,RB,22-106,68,31,26,5,2,0,0,0,3,0,0,0,0,27,0,0
Kieran Trippier,2,eng ENG,RB,34-160,22,20,18,2,1,0,0,0,1,0,0,0,0,19,0,0
Nick Pope,22,eng ENG,GK,32-313,90,20,10,10,2,0,0,0,0,0,0,0,0,12,0,0
