Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Callum Wilson,9,eng ENG,FW,32-365,68,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0
William Osula,18,dk DEN,FW,21-206,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Joe Willock,28,eng ENG,LW,25-190,68,1,0,1,0,0,1,1,100.0,0,4,0,4,0,1,0,0
Harvey Barnes,11,eng ENG,LW,27-079,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Jacob Murphy,23,eng ENG,RW,30-002,90,0,0,0,0,0,0,0,,0,1,0,1,2,2,1,0
Anthony Gordon,10,eng ENG,AM,24-002,90,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0
Sandro Tonali,8,it ITA,DM,24-294,68,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,1,0
Lewis Miley,67,eng ENG,DM,18-301,22,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,1,0
Bruno Guimarães,39,br BRA,DM,27-102,87,2,0,2,0,0,1,2,50.0,1,1,1,0,0,2,0,0
Sean Longstaff,36,eng ENG,DM,27-119,3,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
Lewis Hall,20,eng ENG,LB,20-171,90,7,5,6,1,0,7,8,87.5,1,2,1,1,0,7,3,1
Dan Burn,33,eng ENG,CB,32-293,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,4,0
Fabian Schär,5,ch SUI,CB,33-068,90,2,1,1,1,0,0,0,,0,0,0,0,0,2,2,0
Valentino Livramento,21,eng ENG,RB,22-106,68,3,2,2,0,1,1,3,33.3,2,1,0,1,1,4,1,0
Kieran Trippier,2,eng ENG,RB,34-160,22,1,1,0,1,0,0,0,,0,0,0,0,0,1,4,0
Nick Pope,22,eng ENG,GK,32-313,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
