Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Callum Wilson,9,eng ENG,FW,32-365,68,17,0,1,10,7,5,17,1,0,0.0,0,0.0,5,47,31,2,1,2,2,0,10,1
William Osula,18,dk DEN,FW,21-206,22,4,1,1,3,0,0,4,1,0,0.0,1,100.0,3,8,0,0,0,0,0,1,2,1
Joe Willock,28,eng ENG,LW,25-190,68,26,1,4,7,15,3,26,3,1,33.3,2,66.7,18,161,19,2,3,2,4,1,18,6
Harvey Barnes,11,eng ENG,LW,27-079,22,8,0,2,3,3,0,8,0,0,,0,,6,39,36,1,1,0,0,0,5,2
Jacob Murphy,23,eng ENG,RW,30-002,90,50,0,7,16,27,2,50,7,3,42.9,3,42.9,22,172,97,2,2,0,1,2,36,5
Anthony Gordon,10,eng ENG,AM,24-002,90,38,0,1,16,22,4,38,4,1,25.0,3,75.0,18,172,86,3,1,2,1,4,26,5
Sandro Tonali,8,it ITA,DM,24-294,68,40,3,11,22,8,0,40,2,1,50.0,1,50.0,15,97,42,2,0,0,1,0,25,0
Lewis Miley,67,eng ENG,DM,18-301,22,20,0,3,13,4,0,20,0,0,,0,,11,77,28,0,0,0,0,0,17,0
Bruno Guimarães,39,br BRA,DM,27-102,87,49,1,12,24,13,1,49,1,1,100.0,0,0.0,31,154,65,3,0,1,0,2,44,0
Sean Longstaff,36,eng ENG,DM,27-119,3,5,0,5,0,0,0,5,0,0,,0,,1,4,0,0,0,0,0,0,3,0
Lewis Hall,20,eng ENG,LB,20-171,90,63,7,24,34,6,0,63,1,0,0.0,1,100.0,21,121,65,2,0,0,2,1,27,3
Dan Burn,33,eng ENG,CB,32-293,90,41,8,17,21,3,0,41,0,0,,0,,17,97,43,1,0,0,3,0,26,0
Fabian Schär,5,ch SUI,CB,33-068,90,54,6,24,26,4,1,54,0,0,,0,,28,133,54,0,1,0,1,2,42,1
Valentino Livramento,21,eng ENG,RB,22-106,68,38,0,12,17,10,0,38,0,0,,0,,15,58,18,0,0,0,1,1,22,0
Kieran Trippier,2,eng ENG,RB,34-160,22,25,2,8,10,7,0,25,0,0,,0,,4,10,3,0,0,0,0,0,17,1
Nick Pope,22,eng ENG,GK,32-313,90,22,18,22,0,0,0,22,0,0,,0,,6,39,25,0,0,0,0,0,5,0
