Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alexander Isak,14,se SWE,FW,24-331,90,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,
Anthony Gordon,10,eng ENG,LW,23-175,69,0,0,0,0,4,0,3,0,0,0,0,0,3,0,1,0.0
Harvey Barnes,11,eng ENG,LW,26-252,21,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
Jacob Murphy,23,eng ENG,RW,29-175,29,0,0,0,1,1,0,0,0,3,0,0,0,3,0,0,
Emil Krafth,17,se SWE,CB,30-015,61,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
Joelinton,7,br BRA,LM,28-003,90,0,0,0,4,3,0,0,1,1,0,0,0,3,4,1,80.0
Bruno Guimarães,39,br BRA,CM,26-275,90,0,0,0,2,6,0,3,1,4,0,0,0,4,0,0,
Sean Longstaff,36,eng ENG,RM,26-292,90,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0.0
Lewis Hall,20,eng ENG,LB,19-344,69,1,0,0,2,0,0,5,1,0,0,0,0,2,0,0,
Lloyd Kelly,25,eng ENG,LB,25-316,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Dan Burn,33,eng ENG,CB,32-100,90,1,0,0,3,0,0,0,0,0,0,0,0,4,1,2,33.3
Fabian Schär,5,ch SUI,CB,32-241,27,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,
Valentino Livramento,21,eng ENG,RB,21-279,90,0,0,0,0,1,0,1,0,2,0,0,0,3,1,3,25.0
Nick Pope,22,eng ENG,GK,32-120,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
