Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Liam Delap,19,eng ENG,FW,21-226,72,10,9,0,0,0,0,0,0,0,0,0,0,5,1,0
George Hirst,27,sct SCO,FW,25-219,18,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Sammie Szmodics,23,ie IRL,LW,28-363,61,11,10,1,0,0,0,0,0,0,0,0,0,7,0,0
Jack Clarke,47,eng ENG,LW,23-303,29,8,8,0,0,0,1,1,0,0,0,0,0,8,0,0
Wes Burns,7,wls WAL,RW,29-303,72,28,26,2,1,0,0,5,1,0,0,0,0,22,0,0
Conor Chaplin,10,eng ENG,RW,27-218,18,6,6,0,0,1,0,0,0,0,0,0,0,4,0,0
Omari Hutchinson,20,eng ENG,AM,20-327,90,41,41,0,0,1,0,4,0,0,0,0,0,35,0,4
Jens Cajuste,12,se SWE,DM,25-042,60,26,24,2,1,0,0,1,1,0,0,0,0,23,0,0
Jack Taylor,14,ie IRL,DM,26-090,30,15,15,0,0,1,0,0,0,0,0,0,0,13,0,0
Sam Morsy,5,eg EGY,DM,33-011,90,59,56,3,2,0,0,0,0,0,0,0,0,53,0,0
Leif Davis,3,eng ENG,LB,24-253,90,52,32,20,4,0,0,10,6,10,4,4,0,31,0,1
Jacob Greaves,24,eng ENG,CB,24-009,90,54,49,5,4,0,0,0,0,0,0,0,0,48,0,1
Dara O'Shea,26,ie IRL,CB,25-201,90,57,55,2,2,0,0,0,0,0,0,0,0,47,0,0
Axel Tuanzebe,40,cd COD,RB,26-312,81,50,42,8,3,0,0,2,5,0,0,0,0,44,0,0
Ben Johnson,18,eng ENG,RB,24-241,9,7,6,1,0,0,0,0,1,0,0,0,0,5,0,0
Arijanet Muric,1,xk KVX,GK,25-319,90,25,23,2,2,0,0,0,0,0,0,0,0,23,0,0
