Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Evan Ferguson,34,ie IRL,FW,20-164,45,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0
Edson Álvarez,19,mx MEX,DM,27-159,45,0,0,0,1,1,0,0,0,1,0,0,0,4,1,0,100.0
Luis Guilherme,17,br BRA,AM,19-051,45,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,
Niclas Füllkrug,11,de GER,FW,32-051,45,1,0,0,1,0,0,1,0,0,0,0,0,1,3,2,60.0
Jarrod Bowen,20,eng ENG,"RW,AM",28-102,90,0,0,0,0,3,0,3,0,1,0,0,0,4,0,2,0.0
James Ward-Prowse,8,eng ENG,"CM,DM",30-151,76,0,0,0,2,1,0,4,1,1,0,0,0,1,0,0,
Tomáš Souček,28,cz CZE,DM,30-033,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Lucas Paquetá,10,br BRA,"AM,CM",27-217,90,0,0,0,5,3,0,1,3,2,0,0,0,6,4,0,100.0
Oliver Scarles,57,eng ENG,"WB,LB",19-110,76,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,100.0
Emerson Palmieri,33,it ITA,LB,30-241,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Aaron Wan-Bissaka,29,eng ENG,"RB,WB",27-126,90,0,0,0,0,0,0,3,2,5,0,0,0,5,0,0,
Aaron Cresswell,3,eng ENG,CB,35-107,45,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,
Carlos Soler,4,es ESP,LW,28-089,45,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,
Max Kilman,26,eng ENG,CB,27-313,90,0,0,0,0,1,0,0,2,2,0,0,0,5,2,3,40.0
Konstantinos Mavropanos,15,gr GRE,CB,27-111,90,1,0,0,1,2,0,0,3,1,0,0,0,3,0,1,0.0
Alphonse Areola,23,fr FRA,GK,32-033,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
