Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Evan Ferguson,34,ie IRL,FW,20-164,45,9,9,0,0,0,1,0,0,0,0,0,0,7,0,0
Edson Álvarez,19,mx MEX,DM,27-159,45,31,30,1,1,0,1,0,0,0,0,0,0,25,0,0
Luis Guilherme,17,br BRA,AM,19-051,45,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
Niclas Füllkrug,11,de GER,FW,32-051,45,10,10,0,0,0,0,1,0,0,0,0,0,6,0,0
Jarrod Bowen,20,eng ENG,"RW,AM",28-102,90,25,22,3,1,0,1,3,0,0,0,0,0,20,0,3
James Ward-Prowse,8,eng ENG,"CM,DM",30-151,76,64,60,4,2,0,0,4,0,2,0,1,0,54,0,1
Tomáš Souček,28,cz CZE,DM,30-033,14,3,2,1,0,0,0,0,1,0,0,0,0,2,0,1
Lucas Paquetá,10,br BRA,"AM,CM",27-217,90,80,78,2,1,1,0,1,1,0,0,0,0,59,0,2
Oliver Scarles,57,eng ENG,"WB,LB",19-110,76,46,42,4,0,0,0,1,4,0,0,0,0,34,0,1
Emerson Palmieri,33,it ITA,LB,30-241,14,7,6,1,0,0,0,0,1,0,0,0,0,7,0,0
Aaron Wan-Bissaka,29,eng ENG,"RB,WB",27-126,90,73,63,10,0,0,0,3,10,0,0,0,0,64,0,1
Aaron Cresswell,3,eng ENG,CB,35-107,45,38,36,2,2,0,0,1,0,0,0,0,0,35,0,0
Carlos Soler,4,es ESP,LW,28-089,45,23,22,1,1,0,0,1,0,0,0,0,0,22,0,0
Max Kilman,26,eng ENG,CB,27-313,90,79,78,1,1,0,1,0,0,0,0,0,0,74,0,0
Konstantinos Mavropanos,15,gr GRE,CB,27-111,90,76,70,6,2,0,0,0,3,0,0,0,0,66,0,1
Alphonse Areola,23,fr FRA,GK,32-033,90,40,30,10,4,0,0,0,0,0,0,0,0,33,0,0
