Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Mikel Merino,23,es ESP,FW,28-245,90,34,1,2,12,21,8,34,0,0,,0,,13,44,34,0,2,0,2,0,23,7
Leandro Trossard,19,be BEL,LW,30-080,90,49,0,1,10,38,9,49,2,1,50.0,0,0.0,35,164,81,4,0,3,4,2,41,15
Ethan Nwaneri,53,eng ENG,RW,17-338,80,38,0,4,4,30,3,38,6,3,50.0,3,50.0,30,209,68,2,0,0,1,3,31,14
Raheem Sterling,30,eng ENG,RW,30-076,10,14,0,0,0,14,1,14,0,0,,0,,11,66,19,0,0,0,0,1,14,3
Declan Rice,41,eng ENG,LM,26-039,55,36,2,7,15,14,2,36,0,0,,0,,21,99,48,1,2,0,1,0,25,7
Oleksandr Zinchenko,17,ua UKR,"LM,LB",28-069,35,25,2,3,11,11,3,25,1,0,0.0,0,0.0,12,71,37,2,0,0,0,0,16,1
Thomas Partey,5,gh GHA,"CM,LM",31-254,90,92,0,7,57,28,0,92,2,2,100.0,0,0.0,62,609,415,6,4,0,0,0,71,3
Martin Ødegaard,8,no NOR,RM,26-067,90,85,0,6,23,56,3,85,1,0,0.0,1,100.0,65,424,227,8,6,1,1,2,77,12
Riccardo Calafiori,33,it ITA,LB,22-279,55,51,0,7,26,18,2,51,0,0,,0,,23,146,106,4,1,0,0,0,36,2
Myles Lewis-Skelly,49,eng ENG,LB,18-149,17,7,0,0,3,4,1,7,0,0,,0,,4,19,10,1,0,1,1,0,4,0
Gabriel Magalhães,6,br BRA,CB,27-065,90,84,1,23,46,15,4,84,0,0,,0,,55,321,194,0,0,0,0,0,63,1
William Saliba,2,fr FRA,CB,23-335,85,102,6,31,59,12,0,102,0,0,,0,,67,319,186,3,0,0,0,0,80,1
Ben White,4,eng ENG,RB,27-137,5,15,0,1,5,9,2,15,0,0,,0,,9,59,31,1,1,0,0,0,14,3
Jurriën Timber,12,nl NED,"RB,CB",23-250,90,95,1,10,51,34,4,95,0,0,,0,,61,340,232,8,4,1,2,0,72,9
David Raya,22,es ESP,GK,29-160,90,46,21,33,13,0,0,46,1,1,100.0,0,0.0,28,137,59,0,0,0,0,0,27,0
