Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Mikel Merino,23,es ESP,FW,28-245,90,0,0,0,5,0,1,0,0,1,0,0,0,5,4,7,36.4
Leandro Trossard,19,be BEL,LW,30-080,90,0,0,0,1,3,0,7,0,1,0,0,0,1,2,1,66.7
Ethan Nwaneri,53,eng ENG,RW,17-338,80,0,0,0,1,0,0,6,0,0,0,0,0,2,0,1,0.0
Raheem Sterling,30,eng ENG,RW,30-076,10,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,
Declan Rice,41,eng ENG,LM,26-039,55,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,
Oleksandr Zinchenko,17,ua UKR,"LM,LB",28-069,35,0,0,0,0,1,0,3,0,0,0,0,0,0,3,1,75.0
Thomas Partey,5,gh GHA,"CM,LM",31-254,90,1,0,0,1,0,0,0,1,2,0,0,0,3,1,1,50.0
Martin Ødegaard,8,no NOR,RM,26-067,90,0,0,0,0,2,0,6,0,0,0,0,0,2,0,0,
Riccardo Calafiori,33,it ITA,LB,22-279,55,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,75.0
Myles Lewis-Skelly,49,eng ENG,LB,18-149,17,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,
Gabriel Magalhães,6,br BRA,CB,27-065,90,0,0,0,1,1,0,0,2,0,0,0,0,4,1,5,16.7
William Saliba,2,fr FRA,CB,23-335,85,0,0,0,2,1,0,1,0,0,0,0,0,6,2,1,66.7
Ben White,4,eng ENG,RB,27-137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jurriën Timber,12,nl NED,"RB,CB",23-250,90,0,0,0,2,3,0,2,3,1,0,0,0,2,1,1,50.0
David Raya,22,es ESP,GK,29-160,90,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,
