Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Mikel Merino,23,es ESP,FW,28-245,90,24,24,0,0,0,0,0,0,0,0,0,0,19,0,0
Leandro Trossard,19,be BEL,LW,30-080,90,35,33,1,1,0,0,7,0,0,0,0,0,24,1,0
Ethan Nwaneri,53,eng ENG,RW,17-338,80,32,31,1,0,0,0,6,1,0,0,0,0,25,0,1
Raheem Sterling,30,eng ENG,RW,30-076,10,12,12,0,0,0,0,2,0,0,0,0,0,8,0,0
Declan Rice,41,eng ENG,LM,26-039,55,31,27,4,1,0,0,3,0,1,1,0,0,27,0,1
Oleksandr Zinchenko,17,ua UKR,"LM,LB",28-069,35,22,21,1,0,0,0,3,1,0,0,0,0,15,0,0
Thomas Partey,5,gh GHA,"CM,LM",31-254,90,86,84,2,0,0,0,0,2,0,0,0,0,79,0,0
Martin Ødegaard,8,no NOR,RM,26-067,90,77,73,4,2,0,0,6,1,1,1,0,0,61,0,0
Riccardo Calafiori,33,it ITA,LB,22-279,55,47,41,5,0,0,1,0,5,0,0,0,0,41,1,1
Myles Lewis-Skelly,49,eng ENG,LB,18-149,17,6,4,2,1,0,0,0,1,0,0,0,0,6,0,0
Gabriel Magalhães,6,br BRA,CB,27-065,90,78,75,3,2,0,0,0,0,0,0,0,0,75,0,0
William Saliba,2,fr FRA,CB,23-335,85,100,96,4,1,0,0,1,0,0,0,0,0,93,0,0
Ben White,4,eng ENG,RB,27-137,5,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
Jurriën Timber,12,nl NED,"RB,CB",23-250,90,84,75,9,4,0,0,2,5,0,0,0,0,75,0,3
David Raya,22,es ESP,GK,29-160,90,46,40,6,4,0,0,0,0,0,0,0,0,39,0,0
