Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Anthony Gordon,10,eng ENG,FW,23-217,90,0,0,0,2,2,0,4,0,0,1,0,0,3,0,1,0.0
Harvey Barnes,11,eng ENG,LW,26-294,75,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,
Joe Willock,28,eng ENG,LW,25-039,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jacob Murphy,23,eng ENG,RW,29-217,90,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,
Joelinton,7,br BRA,LM,28-045,90,1,0,0,3,0,0,0,0,3,0,0,0,6,4,0,100.0
Bruno Guimarães,39,br BRA,CM,26-317,90,1,0,0,3,2,0,1,2,2,0,0,0,4,0,0,
Sandro Tonali,8,it ITA,RM,24-143,76,1,0,0,1,2,0,3,2,0,0,0,0,6,0,1,0.0
Sean Longstaff,36,eng ENG,RM,26-334,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Lewis Hall,20,eng ENG,LB,20-020,90,0,0,0,0,1,0,4,1,0,0,0,0,10,0,0,
Dan Burn,33,eng ENG,CB,32-142,90,0,0,0,0,1,0,0,1,0,0,0,0,1,4,1,80.0
Fabian Schär,5,ch SUI,CB,32-283,90,1,0,0,1,0,0,0,1,0,0,0,0,7,1,1,50.0
Kieran Trippier,2,eng ENG,RB,34-009,77,0,0,0,3,1,0,3,1,0,0,0,0,2,3,1,75.0
Valentino Livramento,21,eng ENG,RB,21-321,13,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,100.0
Nick Pope,22,eng ENG,GK,32-162,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
