Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Liam Delap,19,eng ENG,FW,21-276,69,16,0,0,6,10,3,16,1,1,100.0,0,0.0,12,80,37,2,1,0,5,2,11,2
George Hirst,27,sct SCO,FW,25-269,21,15,1,3,4,8,2,15,0,0,,0,,8,50,14,1,0,1,0,1,12,0
Sammie Szmodics,23,ie IRL,LW,29-047,69,30,2,9,15,7,5,30,0,0,,0,,15,85,52,2,0,1,1,2,16,4
Jack Clarke,47,eng ENG,LW,23-353,21,14,0,2,4,9,0,14,0,0,,0,,7,39,21,0,0,0,0,0,5,1
Ben Johnson,18,eng ENG,RW,24-291,90,29,4,11,8,11,1,29,1,1,100.0,0,0.0,14,47,30,0,1,0,1,0,12,2
Omari Hutchinson,20,eng ENG,AM,21-011,90,43,0,5,16,24,3,43,9,5,55.6,3,33.3,28,292,133,4,2,0,2,4,25,2
Jens Cajuste,12,se SWE,DM,25-092,89,33,0,10,15,9,2,33,3,3,100.0,0,0.0,15,56,36,1,1,1,3,1,13,2
Massimo Luongo,25,au AUS,DM,32-046,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Sam Morsy,5,eg EGY,DM,33-061,90,44,3,18,22,4,0,44,1,1,100.0,0,0.0,26,87,29,0,0,0,0,0,25,0
Leif Davis,3,eng ENG,LB,24-303,90,48,6,28,11,10,2,48,2,2,100.0,0,0.0,25,166,110,2,2,0,1,0,21,1
Cameron Burgess,15,au AUS,CB,29-020,90,43,15,30,11,2,1,43,0,0,,0,,20,69,48,0,0,0,1,0,21,0
Dara O'Shea,26,ie IRL,CB,25-251,90,39,15,24,10,5,4,39,0,0,,0,,17,58,22,0,0,0,0,0,19,0
Axel Tuanzebe,40,cd COD,RB,26-362,90,40,2,15,17,8,0,40,0,0,,0,,20,71,40,1,2,0,1,0,17,0
Arijanet Muric,1,xk KVX,GK,26-003,90,52,48,51,1,0,0,52,0,0,,0,,26,185,129,0,0,0,0,0,12,0
