Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Danny Welbeck,18,eng ENG,FW,33-315,90,34,2,5,13,16,4,34,4,1,25.0,2,50.0,19,120,65,2,4,0,1,0,22,4
Kaoru Mitoma,22,jp JPN,LW,27-139,90,50,0,8,14,28,5,50,5,0,0.0,4,80.0,25,197,117,5,3,3,2,0,34,10
Yankuba Minteh,17,gm GAM,RW,20-076,86,34,1,2,15,17,5,34,6,2,33.3,3,50.0,22,136,48,2,0,2,1,1,20,10
Brajan Gruda,8,de GER,RW,20-128,4,5,0,1,2,2,1,5,0,0,,0,,3,12,0,0,0,0,1,2,4,1
Georginio Rutter,14,fr FRA,AM,22-169,72,25,1,2,13,11,5,25,5,2,40.0,2,40.0,17,112,67,2,1,2,2,1,17,3
Julio Enciso,10,py PAR,AM,20-257,18,6,0,2,2,3,1,6,1,1,100.0,0,0.0,3,26,21,1,0,1,0,1,2,0
Jack Hinshelwood,41,eng ENG,DM,19-178,90,38,4,13,16,9,1,38,0,0,,0,,19,68,30,0,0,0,1,0,23,0
Carlos Baleba,20,cm CMR,DM,20-277,73,34,3,10,21,3,0,34,0,0,,0,,18,84,28,0,0,0,0,0,20,0
Mats Wieffer,27,nl NED,DM,24-325,17,11,2,6,5,0,0,11,1,1,100.0,0,0.0,5,23,13,0,0,0,1,0,4,0
Ferdi Kadioglu,24,tr TUR,LB,24-365,45,35,3,17,7,11,1,35,0,0,,0,,17,70,14,0,0,0,0,0,22,5
Pervis Estupiñán,30,ec ECU,LB,26-259,45,32,1,11,15,7,1,32,0,0,,0,,14,53,8,0,1,0,0,2,14,1
Lewis Dunk,5,eng ENG,CB,32-320,90,56,13,27,28,2,1,56,0,0,,0,,34,217,146,2,0,0,0,0,37,0
Adam Webster,4,eng ENG,CB,29-276,8,6,3,6,0,0,0,6,0,0,,0,,3,44,26,0,0,0,0,0,3,0
Igor,3,br BRA,CB,26-242,82,63,16,32,28,3,0,63,0,0,,0,,35,176,120,1,1,0,0,0,39,0
Joël Veltman,34,nl NED,RB,32-265,90,52,9,28,15,9,0,52,2,0,0.0,2,100.0,27,128,67,3,1,0,1,0,30,4
Bart Verbruggen,1,nl NED,GK,22-049,90,36,33,36,0,0,0,36,0,0,,0,,26,124,88,0,0,0,0,0,26,0
