Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Danny Welbeck,18,eng ENG,FW,33-315,90,20,18,2,0,0,0,0,0,0,0,0,0,17,0,0
Kaoru Mitoma,22,jp JPN,LW,27-139,90,33,32,1,0,0,0,5,1,0,0,0,0,22,0,1
Yankuba Minteh,17,gm GAM,RW,20-076,86,20,18,2,0,0,1,3,0,2,2,0,0,14,0,3
Brajan Gruda,8,de GER,RW,20-128,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
Georginio Rutter,14,fr FRA,AM,22-169,72,13,11,1,0,0,0,1,0,0,0,0,0,9,1,1
Julio Enciso,10,py PAR,AM,20-257,18,3,2,1,0,0,0,1,0,1,1,0,0,2,0,0
Jack Hinshelwood,41,eng ENG,DM,19-178,90,31,27,4,3,0,0,2,0,1,0,0,0,25,0,0
Carlos Baleba,20,cm CMR,DM,20-277,73,26,26,0,0,0,0,0,0,0,0,0,0,23,0,1
Mats Wieffer,27,nl NED,DM,24-325,17,7,7,0,0,0,0,0,0,0,0,0,0,6,0,1
Ferdi Kadioglu,24,tr TUR,LB,24-365,45,31,26,5,1,1,0,1,4,0,0,0,0,26,0,0
Pervis Estupiñán,30,ec ECU,LB,26-259,45,26,24,2,1,0,0,1,1,0,0,0,0,20,0,0
Lewis Dunk,5,eng ENG,CB,32-320,90,50,46,4,4,0,1,0,0,0,0,0,0,44,0,0
Adam Webster,4,eng ENG,CB,29-276,8,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
Igor,3,br BRA,CB,26-242,82,58,48,9,2,0,0,0,0,0,0,0,0,55,1,0
Joël Veltman,34,nl NED,RB,32-265,90,38,32,6,0,0,0,1,6,0,0,0,0,29,0,3
Bart Verbruggen,1,nl NED,GK,22-049,90,35,32,3,1,0,0,0,0,0,0,0,0,24,0,0
