Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
Yoane Wissa,11,cd COD,FW,28-103,75,18,1,2,7,9,2,18,0,0,,0,,12,48,21,1,0,0,1,1,16,7
Kevin Schade,7,de GER,FW,23-018,15,8,0,1,3,4,1,8,0,0,,0,,4,50,19,1,0,0,0,1,4,3
Bryan Mbeumo,19,cm CMR,FW,25-130,90,39,2,7,16,16,2,39,5,3,60.0,2,40.0,17,67,36,2,0,1,2,0,24,7
Mikkel Damsgaard,24,dk DEN,CM,24-165,62,29,1,12,14,4,1,29,0,0,,0,,6,17,5,0,0,0,1,2,13,0
Vitaly Janelt,27,de GER,CM,26-219,28,16,0,3,8,6,2,16,1,0,0.0,1,100.0,4,22,0,0,1,0,0,0,12,2
Christian Nørgaard,6,dk DEN,CM,30-280,90,50,12,31,15,5,2,50,1,0,0.0,0,0.0,21,58,28,0,0,0,1,0,29,1
Yehor Yarmoliuk,18,ua UKR,CM,20-289,75,38,2,13,22,5,0,38,1,0,0.0,0,0.0,17,113,49,2,1,0,0,1,21,4
Fabio Carvalho,14,pt POR,CM,22-107,15,12,0,2,5,5,2,12,0,0,,0,,5,7,2,0,0,0,2,1,8,2
Keane Lewis-Potter,23,eng ENG,WB,23-297,85,30,5,11,12,7,0,30,3,1,33.3,1,33.3,12,106,54,1,0,0,2,0,16,4
Jayden Meghoma,21,eng ENG,WB,18-170,5,3,1,2,0,1,0,3,0,0,,0,,1,1,0,0,0,0,0,0,2,0
Mads Roerslev,30,dk DEN,WB,25-174,75,31,2,12,14,5,1,31,0,0,,0,,6,6,2,0,0,0,3,0,14,2
Kristoffer Ajer,20,no NOR,WB,26-242,15,14,2,6,3,5,1,14,1,0,0.0,1,100.0,6,13,1,0,0,0,1,0,9,3
Nathan Collins,22,ie IRL,CB,23-229,90,48,6,28,15,5,1,48,2,0,0.0,2,100.0,19,114,53,1,0,0,1,0,24,0
Ethan Pinnock,5,jm JAM,CB,31-200,90,51,21,36,7,8,2,51,0,0,,0,,14,61,18,0,0,0,1,2,21,3
Sepp van den Berg,4,nl NED,CB,22-361,90,42,16,23,17,2,0,42,0,0,,0,,6,37,19,0,1,0,0,0,17,0
Mark Flekken,1,nl NED,GK,31-185,90,52,42,50,3,0,0,52,0,0,,0,,20,100,65,0,0,0,0,0,30,0
