Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
Yoane Wissa,11,cd COD,FW,28-103,75,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
Kevin Schade,7,de GER,FW,23-018,15,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0
Bryan Mbeumo,19,cm CMR,FW,25-130,90,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,1,0
Mikkel Damsgaard,24,dk DEN,CM,24-165,62,3,1,2,0,1,1,2,50.0,1,1,0,1,0,3,1,0
Vitaly Janelt,27,de GER,CM,26-219,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Christian Nørgaard,6,dk DEN,CM,30-280,90,2,1,1,1,0,2,2,100.0,0,0,0,0,1,3,5,0
Yehor Yarmoliuk,18,ua UKR,CM,20-289,75,1,1,0,1,0,1,1,100.0,0,4,1,3,0,1,1,0
Fabio Carvalho,14,pt POR,CM,22-107,15,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Keane Lewis-Potter,23,eng ENG,WB,23-297,85,0,0,0,0,0,0,0,,0,1,1,0,2,2,3,0
Jayden Meghoma,21,eng ENG,WB,18-170,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mads Roerslev,30,dk DEN,WB,25-174,75,1,0,0,1,0,1,1,100.0,0,1,1,0,0,1,3,0
Kristoffer Ajer,20,no NOR,WB,26-242,15,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Nathan Collins,22,ie IRL,CB,23-229,90,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0
Ethan Pinnock,5,jm JAM,CB,31-200,90,1,1,1,0,0,1,1,100.0,0,3,2,1,1,2,9,0
Sepp van den Berg,4,nl NED,CB,22-361,90,2,2,1,1,0,1,1,100.0,0,4,3,1,2,4,8,0
Mark Flekken,1,nl NED,GK,31-185,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1
