Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Yoane Wissa,11,cd COD,FW,28-103,75,15,14,0,0,0,0,2,0,0,0,0,0,7,1,2
Kevin Schade,7,de GER,FW,23-018,15,5,5,0,0,1,0,0,0,0,0,0,0,5,0,0
Bryan Mbeumo,19,cm CMR,FW,25-130,90,25,19,6,2,0,0,6,0,3,2,1,0,15,0,0
Mikkel Damsgaard,24,dk DEN,CM,24-165,62,23,20,3,0,1,0,2,0,1,1,0,0,16,0,0
Vitaly Janelt,27,de GER,CM,26-219,28,13,13,0,0,1,0,1,0,0,0,0,0,11,0,1
Christian Nørgaard,6,dk DEN,CM,30-280,90,37,34,2,1,0,0,1,1,0,0,0,0,31,1,1
Yehor Yarmoliuk,18,ua UKR,CM,20-289,75,31,30,1,1,0,0,0,0,0,0,0,0,25,0,1
Fabio Carvalho,14,pt POR,CM,22-107,15,8,7,1,0,0,0,1,0,1,1,0,0,5,0,0
Keane Lewis-Potter,23,eng ENG,WB,23-297,85,19,17,2,0,0,0,2,2,0,0,0,0,14,0,2
Jayden Meghoma,21,eng ENG,WB,18-170,5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
Mads Roerslev,30,dk DEN,WB,25-174,75,23,21,2,0,0,0,1,2,0,0,0,0,19,0,0
Kristoffer Ajer,20,no NOR,WB,26-242,15,12,12,0,0,0,0,1,0,0,0,0,0,8,0,0
Nathan Collins,22,ie IRL,CB,23-229,90,40,35,4,1,1,0,0,3,0,0,0,0,30,1,1
Ethan Pinnock,5,jm JAM,CB,31-200,90,37,28,9,1,0,0,1,3,0,0,0,0,30,0,0
Sepp van den Berg,4,nl NED,CB,22-361,90,25,25,0,0,0,0,0,0,0,0,0,0,20,0,0
Mark Flekken,1,nl NED,GK,31-185,90,47,34,13,6,0,0,0,0,0,0,0,0,24,0,0
