Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Yoane Wissa,11,cd COD,FW,28-103,75,0,0,0,0,1,1,2,0,1,0,0,0,1,2,1,66.7
Kevin Schade,7,de GER,FW,23-018,15,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0
Bryan Mbeumo,19,cm CMR,FW,25-130,90,0,0,0,0,1,1,6,0,1,0,0,0,2,2,7,22.2
Mikkel Damsgaard,24,dk DEN,CM,24-165,62,0,0,0,0,0,0,2,0,1,0,0,0,4,0,1,0.0
Vitaly Janelt,27,de GER,CM,26-219,28,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0,100.0
Christian Nørgaard,6,dk DEN,CM,30-280,90,0,0,0,1,2,0,1,1,1,0,0,0,5,1,0,100.0
Yehor Yarmoliuk,18,ua UKR,CM,20-289,75,0,0,0,0,1,0,0,0,1,0,0,0,11,1,0,100.0
Fabio Carvalho,14,pt POR,CM,22-107,15,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,
Keane Lewis-Potter,23,eng ENG,WB,23-297,85,0,0,0,1,1,1,2,2,0,0,0,0,4,0,1,0.0
Jayden Meghoma,21,eng ENG,WB,18-170,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Mads Roerslev,30,dk DEN,WB,25-174,75,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
Kristoffer Ajer,20,no NOR,WB,26-242,15,0,0,0,2,0,0,1,0,1,0,0,0,3,1,0,100.0
Nathan Collins,22,ie IRL,CB,23-229,90,0,0,0,1,0,0,0,0,2,0,0,0,9,2,3,40.0
Ethan Pinnock,5,jm JAM,CB,31-200,90,0,0,0,0,1,0,1,1,1,0,0,0,0,2,2,50.0
Sepp van den Berg,4,nl NED,CB,22-361,90,0,0,0,1,0,0,0,2,2,0,0,0,1,5,4,55.6
Mark Flekken,1,nl NED,GK,31-185,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
