Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Michail Antonio,9,jm JAM,FW,34-226,66,0,0,0,1,1,0,0,0,1,0,0,0,3,2,1,66.7
Danny Ings,18,eng ENG,FW,32-109,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,66.7
Crysencio Summerville,7,nl NED,LM,23-010,82,0,0,0,1,1,0,4,0,1,0,0,0,3,0,1,0.0
Luis Guilherme,17,br BRA,LM,18-274,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
Lucas Paquetá,10,br BRA,CM,27-074,90,0,0,0,3,1,0,2,0,0,0,0,0,8,1,3,25.0
Tomáš Souček,28,cz CZE,"CM,DM",29-256,90,0,0,0,0,1,0,0,0,1,0,0,0,2,4,4,50.0
Jarrod Bowen,20,eng ENG,RM,27-325,90,0,0,0,0,2,1,2,2,0,0,0,0,4,0,3,0.0
Guido Rodríguez,24,ar ARG,DM,30-211,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Carlos Soler,4,es ESP,CM,27-312,24,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Emerson Palmieri,33,it ITA,LB,30-098,90,0,0,0,2,0,0,3,0,2,0,0,0,5,1,0,100.0
Max Kilman,26,eng ENG,CB,27-170,90,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,71.4
Jean-Clair Todibo,25,fr FRA,CB,24-315,90,0,0,0,2,1,0,0,0,1,0,0,0,1,2,2,50.0
Aaron Wan-Bissaka,29,eng ENG,RB,26-349,66,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,
Vladimír Coufal,5,cz CZE,RB,32-079,24,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,50.0
Łukasz Fabiański,1,pl POL,GK,39-205,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
