Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
Beto,14,gw GNB,FW,27-022,90,14,14,0,0,0,0,0,0,0,0,0,0,10,0,1
Jack Harrison,11,eng ENG,LW,28-094,90,29,20,8,1,0,0,10,0,7,6,0,0,19,1,0
Jesper Lindstrøm,29,dk DEN,RW,24-359,53,16,16,0,0,0,0,2,0,0,0,0,0,11,0,0
Ashley Young,18,eng ENG,RW,39-228,37,13,13,0,0,0,0,3,0,0,0,0,0,5,0,0
Abdoulaye Doucouré,16,ml MLI,AM,32-052,80,36,36,0,0,0,0,1,0,0,0,0,0,30,0,1
Carlos Alcaraz,24,ar ARG,AM,22-084,10,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0
Idrissa Gana Gueye,27,sn SEN,DM,35-149,90,31,31,0,0,0,0,0,0,0,0,0,0,27,0,0
James Garner,37,eng ENG,DM,23-346,80,27,24,3,1,0,0,2,0,0,0,0,0,17,0,1
Tim Iroegbunam,42,eng ENG,DM,21-237,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vitaliy Mykolenko,19,ua UKR,LB,25-269,90,33,28,5,0,0,0,1,5,0,0,0,0,23,0,0
Jarrad Branthwaite,32,eng ENG,CB,22-240,90,30,30,0,0,0,0,0,0,0,0,0,0,21,0,0
James Tarkowski,6,eng ENG,CB,32-095,90,26,23,3,0,0,1,0,1,0,0,0,0,20,0,1
Jake O'Brien,15,ie IRL,RB,23-283,90,53,46,7,0,0,0,4,7,0,0,0,0,40,0,2
Jordan Pickford,1,eng ENG,GK,30-352,90,44,34,10,7,0,1,0,0,0,0,0,0,30,0,0
